@relation overlap_data_10-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33}

@data
0.66946,0.89356,0.053493,0.05307,0.22084,0.67469,0.60902,0.83637,0.94224,0.33585,0.3918,0.44485,0.60205,0.73473,0.6186,0.94932,0.39087,0.67421,0.39182,0.6638,0.618,0.059559,0.67113,0.49742,0.66801,0.55759,0.16826,0.83061,32
0.15313,0.27589,0.83325,0.55704,0.93067,0.95985,0.15608,0.5594,0.93605,0.40002,0.15229,0.89629,0.23472,0.16543,0.15781,0.046107,0.54933,0.71488,0.20409,0.55559,0.061667,0.39575,0.72505,0.22249,0.28774,0.17997,0.21911,0.61074,12
0.72374,0.45183,0.61472,0.94586,0.39271,0.72564,0.56248,0.11501,0.22419,0.39126,0.78621,0.33798,0.61012,0.90288,0.56217,0.11564,0.95107,0.11743,0.3883,0.28568,0.94688,0.11097,0.16886,0.78174,0.28187,0.16809,0.058667,0.27927,2
0.45372,0.046221,0.41232,0.29946,0.61436,0.74788,0.59603,0.043707,0.82476,0.32173,0.52475,0.57697,0.28662,0.68071,1.017,0.11883,0.83093,0.9212,0.64129,0.51338,0.93778,0.12147,-0.005383,0.40023,0.72576,0.17868,0.78795,0.59846,17
0.66736,0.89786,0.058008,0.054192,0.22207,0.67564,0.60639,0.83436,0.9448,0.33078,0.38859,0.44638,0.60072,0.72862,0.61393,0.94662,0.38914,0.67179,0.39442,0.67056,0.61818,0.05427,0.67068,0.50235,0.66577,0.55561,0.16633,0.83252,32
0.11064,0.22308,0.051255,0.56101,0.10587,0.12184,0.49842,0.10304,0.50029,0.11366,0.57082,0.061357,0.6135,0.33795,0.50597,0.45293,0.21455,0.15591,0.6181,0.55866,0.89571,0.84744,0.94549,0.27183,0.56129,0.78725,0.67867,0.40244,8
0.1663,0.277,0.83571,0.54991,0.94149,0.95189,0.17135,0.55154,0.94688,0.38941,0.16744,0.89631,0.22203,0.16882,0.16373,0.052755,0.55361,0.71364,0.22952,0.5544,0.054315,0.38319,0.72104,0.22142,0.27319,0.16362,0.22097,0.60521,12
0.33455,0.44583,0.84286,0.93237,0.88387,0.71421,0.94895,0.66764,0.77568,0.66441,0.7241,0.44475,0.77714,0.93265,0.55893,0.78698,0.65983,0.16086,0.83371,0.60512,0.33256,0.11557,0.28238,0.34314,0.45265,0.064616,0.22901,0.94301,14
0.44209,0.84822,0.3361,0.11462,0.89397,0.22457,0.95161,0.67124,0.44316,0.50295,0.38491,0.22002,0.72337,0.053445,0.21861,0.1663,0.1074,0.94233,0.49811,0.50183,0.052075,0.05676,0.72791,0.4968,0.50192,0.72309,0.43933,0.50312,24
0.45461,0.95658,0.27588,0.18417,0.73653,0.058049,0.12131,0.396,0.51217,0.74495,0.68831,0.83074,0.82424,0.11913,0.28787,0.95956,0.28623,0.51038,0.12143,0.39647,0.71982,0.94568,0.38962,0.45263,0.73004,0.45934,0.28417,0.83398,23
0.67362,0.6715,0.78357,0.67106,0.33554,0.50087,0.3978,0.94768,0.5591,0.28288,0.55712,0.77972,0.62244,0.73024,0.83987,0.17271,0.89312,0.059231,0.55693,0.056424,0.28039,0.059856,0.56492,0.72932,0.33674,0.50216,0.17263,0.61907,27
0.82595,0.57361,0.35888,0.62394,0.85562,0.32931,0.42256,0.15996,0.3997,0.50422,0.29384,0.50604,0.73403,0.47844,0.99169,0.11904,0.74199,0.55428,0.48343,0.94182,0.26472,0.80167,0.059929,0.55145,0.87517,0.6723,0.47294,0.10779,6
0.39245,0.063805,0.51045,0.35711,0.51026,0.19839,0.48999,0.084672,0.65252,0.42157,0.87069,0.92483,0.35537,0.86161,-0.017817,0.68816,0.92174,0.56375,0.66456,0.77508,0.47284,0.5921,0.16669,0.15979,0.4897,0.79274,0.13492,0.72389,29
0.10991,0.53857,0.17972,0.7604,0.24261,0.54292,0.89423,0.95072,0.62167,0.91204,0.64735,0.031369,0.69104,0.53582,0.71456,0.046554,0.7773,0.40276,0.12242,0.81927,0.78753,0.33174,0.58428,0.60407,0.39771,0.34349,0.12875,0.80826,31
0.1078,0.54635,0.18588,0.79588,0.20661,0.54274,0.90526,0.9517,0.61999,0.9535,0.68281,0.051706,0.65764,0.54305,0.72302,0.041395,0.78277,0.38263,0.15568,0.82099,0.76981,0.33893,0.6105,0.60978,0.38188,0.34082,0.17477,0.83173,31
0.053564,0.65835,0.17195,0.11277,0.71475,0.055134,0.89234,0.56503,0.49561,0.89766,0.88753,0.88349,0.10636,0.165,0.72349,0.054674,0.6761,0.11495,0.05362,0.67464,0.061104,0.22115,0.49665,0.72439,0.11283,0.95116,0.83035,0.39534,1
0.45928,0.95735,0.27491,0.17914,0.73032,0.059177,0.11793,0.39548,0.51195,0.7467,0.68719,0.83178,0.83026,0.11871,0.28024,0.9583,0.28816,0.50748,0.1265,0.39404,0.72457,0.94635,0.38856,0.45178,0.73655,0.45816,0.27803,0.82109,23
0.28267,0.66193,0.16336,0.10967,0.11563,0.94891,0.16728,0.56002,0.67561,0.11706,0.22498,0.55732,0.17495,0.43839,0.11433,0.61845,0.16272,0.71352,0.21885,0.82814,0.5004,0.60361,0.22191,0.50187,0.66049,0.17119,0.27378,0.72653,15
0.44836,0.84746,0.33547,0.11236,0.88371,0.2191,0.94571,0.66734,0.44439,0.5018,0.38954,0.22693,0.72351,0.051565,0.21559,0.16444,0.10835,0.93945,0.49565,0.49966,0.052276,0.055446,0.73138,0.50026,0.50684,0.71976,0.44423,0.49448,24
0.23201,0.10753,0.77739,0.66862,0.32227,0.093761,0.73278,0.6656,0.33155,0.77709,0.38561,0.11215,0.32824,0.20949,0.2243,0.33042,0.385,0.67096,0.1625,0.1165,0.73345,0.38248,0.55263,0.38775,0.4985,0.16647,0.16113,0.37257,4
0.61363,0.65745,0.43539,0.6984,0.60417,0.20982,0.15731,0.58933,0.92344,0.51222,0.2355,0.76068,0.65296,0.93735,0.6814,0.56945,0.1006,0.36382,0.25475,0.89616,0.32844,0.94215,0.15688,0.254,0.24248,0.22552,0.6645,0.47784,0
0.72495,0.44916,0.61989,0.94654,0.39411,0.72816,0.56109,0.11659,0.22353,0.39049,0.78538,0.33708,0.61065,0.90309,0.55847,0.11367,0.94972,0.11541,0.3895,0.28367,0.9438,0.11199,0.16917,0.78196,0.28238,0.16811,0.057687,0.28069,2
0.5519,0.83198,0.28069,0.28319,0.27499,0.67687,0.047884,0.27121,0.66324,0.1077,0.44519,0.38449,0.56214,0.15903,0.10355,0.66322,0.060265,0.11057,0.12308,0.5078,0.385,0.2832,0.17202,0.39038,0.28137,0.048964,0.67318,0.15834,25
0.66552,0.89448,0.051694,0.053843,0.22083,0.67323,0.60799,0.83298,0.94292,0.33397,0.39195,0.44621,0.60746,0.73101,0.61326,0.94674,0.39053,0.67548,0.38831,0.66521,0.61833,0.053639,0.6672,0.49889,0.66632,0.55272,0.16566,0.83294,32
0.27686,0.66323,0.15999,0.11513,0.11311,0.94809,0.16574,0.55549,0.67849,0.11044,0.22266,0.54905,0.16473,0.43247,0.1165,0.6145,0.16335,0.71506,0.21987,0.8315,0.49745,0.61185,0.21966,0.50375,0.66134,0.16664,0.27899,0.72218,15
0.46328,0.095164,0.48822,0.24639,0.48366,0.7494,0.60206,0.016306,0.93191,0.30663,0.61209,0.5311,0.14768,0.79935,0.94891,0.10575,0.84899,0.95181,0.54924,0.40538,0.99408,0.14027,0.042567,0.42721,0.6913,0.22872,0.69084,0.70401,17
0.27625,0.66131,0.1607,0.10495,0.10493,0.94479,0.16778,0.55232,0.67225,0.11381,0.21681,0.54777,0.16629,0.44332,0.1099,0.62077,0.16897,0.71396,0.22574,0.83469,0.50393,0.61287,0.21576,0.49897,0.66143,0.17065,0.28208,0.72403,15
0.058731,0.66859,0.16932,0.11911,0.72113,0.061342,0.88393,0.55279,0.49653,0.89476,0.89063,0.8809,0.10583,0.16167,0.72605,0.0535,0.66674,0.1092,0.056856,0.6635,0.056257,0.21987,0.49893,0.71966,0.11695,0.94411,0.83228,0.38437,1
0.45987,0.95795,0.27683,0.1755,0.73704,0.059858,0.13539,0.40105,0.51026,0.74299,0.68552,0.84095,0.83293,0.12513,0.28594,0.96627,0.29154,0.52129,0.12378,0.40256,0.71793,0.95001,0.39692,0.44646,0.73224,0.468,0.29174,0.83112,23
0.10137,0.20679,0.067175,0.5649,0.11294,0.11678,0.49328,0.10609,0.50461,0.12649,0.54924,0.049488,0.61341,0.34848,0.48912,0.43878,0.22123,0.16394,0.6031,0.55223,0.90088,0.83715,0.93453,0.27725,0.55264,0.77989,0.66141,0.40987,8
0.80777,0.60923,0.32663,0.592,0.84653,0.33948,0.476,0.11166,0.38794,0.50099,0.37332,0.5139,0.69933,0.45136,0.96157,0.1026,0.80339,0.5969,0.47,0.88902,0.26542,0.81107,0.038036,0.52186,0.93268,0.61466,0.37255,0.073542,6
0.72461,0.45087,0.61293,0.94515,0.39195,0.72591,0.56446,0.11931,0.22405,0.38976,0.78677,0.33851,0.61126,0.89866,0.55864,0.11371,0.95435,0.11619,0.38983,0.28273,0.94496,0.11095,0.17014,0.7822,0.2834,0.1692,0.06051,0.28323,2
0.10836,0.66824,0.3857,0.9402,0.72626,0.22305,0.27917,0.38317,0.16343,0.94869,0.88947,0.4402,0.50652,0.11456,0.7791,0.052567,0.27949,0.27685,0.9411,0.77405,0.44563,0.10762,0.71729,0.33472,0.11702,0.33746,0.89162,0.67446,26
0.10959,0.2258,0.056288,0.55434,0.11065,0.11996,0.50539,0.1088,0.49531,0.096487,0.55303,0.053411,0.61129,0.31748,0.51615,0.44354,0.22507,0.16336,0.61374,0.55959,0.89707,0.84257,0.94292,0.28188,0.53861,0.78662,0.67116,0.38461,8
0.6047,0.98595,0.88517,0.37962,0.67517,0.25235,0.16619,0.26157,0.59995,0.35106,0.63011,0.83009,0.55924,0.92099,0.30035,0.97026,0.91502,0.45183,0.8712,0.41731,0.42817,0.62528,0.2928,0.76345,0.83868,0.11424,0.77239,0.41289,33
0.11353,0.55157,0.15972,0.78909,0.23757,0.55322,0.91673,0.91506,0.59947,0.95547,0.66299,0.084403,0.67993,0.56521,0.70336,0.054744,0.75435,0.39693,0.1878,0.82636,0.79304,0.31417,0.61816,0.60808,0.39913,0.33674,0.16546,0.81522,31
0.83568,0.54539,0.33704,0.60472,0.81646,0.33072,0.43844,0.16569,0.39493,0.50293,0.28265,0.50895,0.72588,0.44699,0.95569,0.11093,0.77319,0.54791,0.49574,0.95314,0.21098,0.82321,0.065721,0.56083,0.8863,0.67748,0.44666,0.10555,6
0.54906,0.0095386,0.53216,0.24523,0.60475,0.73678,0.51719,0.016076,0.82774,0.28838,0.62559,0.52573,0.21576,0.80577,0.8975,0.14908,0.79725,0.95447,0.64318,0.45038,0.9473,0.17962,0.048167,0.44589,0.69577,0.23213,0.7491,0.61169,17
0.11099,0.67102,0.39143,0.94828,0.7238,0.22361,0.27737,0.39275,0.1659,0.9446,0.89297,0.44591,0.50476,0.11237,0.77532,0.058862,0.27351,0.27459,0.9451,0.77609,0.44209,0.11157,0.7256,0.33069,0.11249,0.33241,0.89619,0.66934,26
0.42375,0.48114,0.55763,0.09904,0.98922,0.91837,0.50957,0.46002,0.57906,0.37828,0.55723,0.32122,0.64329,0.868,0.88076,0.60983,0.43834,0.42144,0.386,0.069139,0.071648,0.33107,0.61991,0.58369,0.66668,0.40785,0.50902,0.87071,18
0.51026,0.83473,0.43765,0.81348,0.38158,0.70032,0.2697,0.48075,0.39133,0.82874,0.46201,0.71487,0.93764,0.77983,0.58832,0.28126,0.51589,0.68866,0.71638,0.67215,0.085717,0.94604,0.1412,0.28782,0.32649,0.17417,0.15022,0.88848,28
0.672,0.67223,0.78514,0.66995,0.33481,0.49974,0.39381,0.94659,0.55798,0.29004,0.5593,0.77944,0.62493,0.73005,0.83883,0.17411,0.89701,0.060984,0.55545,0.058978,0.27994,0.061066,0.56089,0.72833,0.33526,0.50234,0.17973,0.6164,27
0.6735,0.67384,0.78698,0.66799,0.33728,0.49942,0.39492,0.94387,0.55962,0.28566,0.55549,0.77921,0.62006,0.7309,0.83971,0.17318,0.89463,0.057467,0.55902,0.05749,0.28141,0.06471,0.55881,0.72994,0.33855,0.50125,0.17629,0.61722,27
0.20865,0.7871,0.71155,0.049597,0.33298,0.83103,0.268,0.44997,0.66267,0.83911,0.60775,0.78897,0.059738,0.89031,0.16344,0.67513,0.50635,0.063488,0.84149,0.82853,0.21202,0.16133,0.15837,0.89189,0.26865,0.32725,0.28153,0.72846,30
0.23247,0.1095,0.76588,0.66621,0.3323,0.11395,0.73537,0.66149,0.32421,0.77798,0.38159,0.10644,0.32922,0.22884,0.21569,0.34282,0.37593,0.68061,0.16178,0.10761,0.72045,0.38755,0.55568,0.39619,0.50224,0.17043,0.16981,0.39767,4
0.11281,0.57141,0.18461,0.77497,0.22389,0.5766,0.87591,0.93464,0.61959,0.9533,0.64907,0.052872,0.65047,0.55522,0.71295,0.048229,0.77851,0.38465,0.17488,0.8382,0.81082,0.30272,0.58083,0.62423,0.35742,0.34698,0.14171,0.85631,31
0.67112,0.66946,0.7909,0.67056,0.3353,0.50138,0.39613,0.94841,0.55948,0.28569,0.55529,0.77896,0.62505,0.73175,0.83883,0.1707,0.89384,0.058737,0.5555,0.057404,0.27929,0.059376,0.56271,0.72752,0.33528,0.50171,0.17266,0.61507,27
0.11294,0.67712,0.38855,0.94707,0.72916,0.22127,0.2835,0.39168,0.16766,0.94488,0.89457,0.44475,0.49848,0.1122,0.77892,0.052343,0.27848,0.27825,0.94327,0.77672,0.44006,0.10611,0.72225,0.33432,0.11349,0.33644,0.88973,0.66947,26
0.49569,0.15855,0.39714,0.082269,0.1222,0.88728,0.83725,0.74697,0.77621,0.60711,0.46142,0.8905,0.91494,0.5247,0.58181,0.64188,0.13399,0.025533,0.50498,0.94049,0.89157,0.41031,0.69483,0.71886,0.45782,0.47392,0.20243,0.48299,9
0.67042,0.90016,0.052567,0.055749,0.22239,0.67731,0.60806,0.83189,0.94544,0.33317,0.38967,0.44585,0.59889,0.73551,0.60987,0.95101,0.38774,0.67428,0.38699,0.66271,0.62289,0.05413,0.66775,0.5011,0.66151,0.55342,0.16952,0.83235,32
0.44371,0.84303,0.33718,0.10929,0.88911,0.21741,0.95109,0.67045,0.44631,0.49711,0.39071,0.22294,0.72128,0.051616,0.22197,0.17097,0.10982,0.94519,0.49991,0.49781,0.051228,0.058018,0.73441,0.49529,0.50422,0.71561,0.44025,0.49667,24
0.28018,0.66649,0.16045,0.11357,0.11272,0.93949,0.16156,0.56008,0.68179,0.11197,0.21691,0.55347,0.1704,0.44036,0.1064,0.6202,0.17019,0.72167,0.21921,0.82786,0.5002,0.61403,0.22433,0.50045,0.66044,0.16204,0.27696,0.72342,15
0.070845,0.56208,0.19315,0.74231,0.21595,0.62201,0.93139,0.95787,0.66734,0.95668,0.66601,0.11782,0.72433,0.48231,0.71486,0.09799,0.7405,0.35534,0.14155,0.82928,0.79085,0.38624,0.58917,0.57785,0.48058,0.34768,0.21436,0.86969,31
0.83113,0.5662,0.32953,0.61543,0.79727,0.32226,0.45154,0.1597,0.33661,0.50657,0.31375,0.47853,0.6508,0.48711,0.95936,0.13406,0.75994,0.50441,0.51623,0.95253,0.27875,0.85309,0.053947,0.57644,0.92124,0.67338,0.43729,0.10811,6
0.44529,0.83996,0.3354,0.11383,0.88598,0.22551,0.94494,0.66863,0.43708,0.49845,0.38535,0.21973,0.71854,0.056293,0.21588,0.17133,0.10909,0.94124,0.49646,0.50492,0.058235,0.057974,0.73313,0.50115,0.5011,0.72263,0.44593,0.49993,24
0.67079,0.89617,0.055454,0.054092,0.22108,0.67942,0.60849,0.83484,0.94298,0.33136,0.39506,0.44837,0.59894,0.73367,0.61055,0.94955,0.385,0.67287,0.38917,0.66497,0.61903,0.057141,0.66818,0.50044,0.6675,0.55083,0.16639,0.83298,32
0.58782,0.42395,0.75512,0.31946,0.82006,0.76171,0.67695,0.055688,0.28246,0.9065,0.42044,0.71923,0.13791,0.17345,0.85349,0.85909,0.19037,0.050835,0.73084,0.35722,0.96956,0.434,0.53628,0.40967,0.82332,0.57662,0.29364,0.68762,0
0.66831,0.89517,0.052975,0.057952,0.22242,0.67261,0.60877,0.83118,0.94327,0.33751,0.39251,0.44361,0.60484,0.73214,0.61609,0.94653,0.3848,0.6771,0.38575,0.66664,0.61474,0.052637,0.67035,0.49929,0.66625,0.55057,0.166,0.83323,32
0.46043,0.95353,0.27591,0.17917,0.72811,0.062843,0.12669,0.40476,0.50963,0.74953,0.68909,0.83746,0.83105,0.12523,0.27908,0.95975,0.28757,0.5104,0.12437,0.39565,0.71893,0.94368,0.39503,0.45266,0.73104,0.45186,0.28259,0.82798,23
0.49883,0.61428,0.056959,0.11222,0.38562,0.3365,0.55759,0.054764,0.4979,0.50114,0.5557,0.27801,0.55638,0.5553,0.27729,0.50058,0.88344,0.6641,0.11303,0.77488,0.94417,0.88985,0.83598,0.83507,0.11077,0.66863,0.88544,0.72454,7
0.67266,0.67395,0.78527,0.67274,0.33445,0.50099,0.39877,0.94437,0.56104,0.28544,0.55688,0.77829,0.6217,0.73099,0.83763,0.17258,0.89591,0.058488,0.55658,0.058496,0.28044,0.059381,0.56009,0.72978,0.33605,0.5033,0.17238,0.61882,27
0.89425,0.39378,0.11154,0.50221,0.052276,0.22167,0.82698,0.056794,0.7774,0.10682,0.66855,0.27984,0.61667,0.27535,0.82852,0.83582,0.83369,0.22397,0.66755,0.44614,0.11069,0.22296,0.11019,0.28045,0.61355,0.16436,0.77584,0.88805,11
0.67375,0.89718,0.054613,0.054609,0.2197,0.67435,0.60451,0.83004,0.94238,0.3347,0.39411,0.44109,0.60455,0.73446,0.61569,0.95096,0.38382,0.67292,0.38749,0.6673,0.6181,0.054769,0.66766,0.50482,0.66514,0.55304,0.16472,0.83504,32
0.50288,0.61486,0.053779,0.11243,0.38531,0.33618,0.55714,0.054459,0.49965,0.50265,0.55491,0.27671,0.55863,0.55565,0.27929,0.50162,0.88733,0.66498,0.10932,0.77735,0.94269,0.89246,0.83619,0.83422,0.10932,0.66552,0.88626,0.72309,7
0.48123,0.03477,0.51504,0.29168,0.50828,0.66944,0.54216,0.046588,0.87034,0.38801,0.61056,0.52702,0.23371,0.77855,0.91961,0.11036,0.83015,0.94011,0.6264,0.48049,1.0115,0.057156,0.034147,0.46104,0.72807,0.26918,0.74852,0.68424,17
0.54792,0.62192,0.49005,0.70618,0.55769,0.37122,0.28493,0.42806,0.073017,0.92721,0.17666,0.66586,0.26307,0.76156,0.50098,0.40605,0.62262,0.27824,0.37009,0.66238,0.20193,0.59622,0.4187,0.89665,0.60032,0.69763,0.34044,0.22313,13
0.72206,0.45261,0.61286,0.94824,0.39144,0.72447,0.56375,0.11855,0.22602,0.39004,0.78567,0.3392,0.61294,0.89968,0.55957,0.11486,0.94975,0.11551,0.38852,0.28278,0.94475,0.11308,0.16877,0.78535,0.28135,0.16687,0.061664,0.28169,2
0.10983,0.66857,0.38572,0.94106,0.72579,0.22441,0.27442,0.39051,0.16543,0.93811,0.89042,0.44403,0.50191,0.10879,0.78142,0.054603,0.27278,0.28002,0.94408,0.77727,0.45108,0.11334,0.71672,0.33292,0.11295,0.33698,0.89239,0.67033,26
0.32799,0.4402,0.83912,0.95485,0.87396,0.70748,0.94592,0.65744,0.78202,0.67687,0.72674,0.45778,0.76283,0.93837,0.5513,0.77991,0.67269,0.1648,0.82387,0.60053,0.32099,0.1222,0.27014,0.33725,0.43579,0.046708,0.2184,0.93996,14
0.21852,0.10637,0.77042,0.65961,0.3358,0.10222,0.72685,0.66125,0.32978,0.78737,0.39577,0.11697,0.33523,0.22651,0.22201,0.33576,0.38735,0.67711,0.1633,0.11121,0.72458,0.39277,0.56215,0.39337,0.49926,0.16527,0.16509,0.38355,4
0.3337,0.66558,0.55674,0.27813,0.1111,0.4429,0.89169,0.8361,0.88917,0.39012,0.16662,0.66811,0.77819,0.947,0.55523,0.60809,0.94253,0.83184,0.60938,0.94411,0.16676,0.055349,0.71932,0.27738,0.38828,0.27841,0.83179,0.1667,3
0.27947,0.66773,0.16073,0.11117,0.11099,0.94855,0.16921,0.55866,0.68113,0.10767,0.21756,0.55473,0.16771,0.43733,0.1134,0.61569,0.1686,0.71777,0.22382,0.82607,0.5019,0.60544,0.21751,0.50049,0.66031,0.16211,0.27386,0.72361,15
0.72577,0.45146,0.61587,0.94528,0.39198,0.72521,0.56407,0.11697,0.22569,0.3923,0.7837,0.33847,0.60923,0.8993,0.55884,0.11383,0.95321,0.11579,0.39076,0.28179,0.94464,0.11144,0.16766,0.78258,0.28486,0.16861,0.063615,0.28079,2
0.15714,0.54442,0.8648,0.71629,0.55175,0.46786,0.54656,0.11408,0.79205,0.53637,0.036235,0.040777,0.59862,0.35065,0.74881,0.17466,0.46707,0.1351,1.0172,0.36321,0.55592,0.26003,1.0433,0.29392,0.28419,0.48423,0.84489,0.81283,20
0.6713,0.89534,0.053282,0.053322,0.21952,0.6769,0.6078,0.83772,0.94601,0.33648,0.39377,0.44706,0.59978,0.72941,0.61449,0.95079,0.38986,0.67451,0.38926,0.66172,0.61962,0.057395,0.67104,0.50192,0.66959,0.5578,0.16726,0.83734,32
0.096405,0.22324,0.060723,0.55307,0.10199,0.11332,0.50611,0.098109,0.49896,0.10634,0.54315,0.050776,0.61966,0.32994,0.50145,0.44232,0.225,0.16711,0.60824,0.55175,0.88364,0.84436,0.9392,0.27934,0.54934,0.77705,0.67289,0.3959,8
0.32621,0.44857,0.83683,0.94577,0.88201,0.71911,0.94208,0.66059,0.78028,0.67699,0.72956,0.44721,0.78651,0.93386,0.55357,0.78034,0.66091,0.15247,0.81463,0.59875,0.3377,0.10482,0.27986,0.32761,0.44042,0.063669,0.21979,0.94211,14
0.55441,0.11479,0.3954,0.058582,0.057718,0.91475,0.79434,0.85078,0.82145,0.60203,0.4415,0.83822,0.92712,0.56254,0.60364,0.65311,0.10756,0.046435,0.54513,0.94155,0.89221,0.49166,0.70472,0.72169,0.46292,0.48991,0.22332,0.55093,9
0.7229,0.45181,0.61505,0.94605,0.39183,0.72587,0.56318,0.11801,0.22224,0.3898,0.78313,0.33674,0.61005,0.90361,0.55943,0.11405,0.95269,0.11654,0.3889,0.28472,0.94377,0.11305,0.16768,0.7836,0.28335,0.16703,0.062021,0.28145,2
0.72079,0.45089,0.61331,0.94779,0.39198,0.72609,0.56468,0.1178,0.22443,0.39052,0.78345,0.33985,0.60872,0.9018,0.56093,0.11625,0.95292,0.11336,0.38839,0.28431,0.94403,0.11234,0.17086,0.78329,0.28303,0.16904,0.061249,0.28229,2
0.11791,0.67158,0.38446,0.94723,0.72577,0.22106,0.28226,0.37835,0.16971,0.94075,0.89092,0.45135,0.50511,0.10769,0.7794,0.061484,0.28441,0.27697,0.93492,0.77257,0.44204,0.11145,0.72191,0.32716,0.10837,0.33507,0.88904,0.66406,26
0.55645,0.83626,0.28066,0.28258,0.28282,0.67001,0.056642,0.27629,0.6616,0.11067,0.44535,0.38442,0.5579,0.16393,0.11347,0.66622,0.062128,0.11033,0.11249,0.50607,0.38492,0.27869,0.16496,0.38952,0.27726,0.054309,0.67042,0.16962,25
0.49844,0.61272,0.053443,0.1103,0.38853,0.33275,0.55999,0.055171,0.50052,0.49969,0.55547,0.27751,0.55402,0.55302,0.28008,0.49752,0.88458,0.664,0.11297,0.7771,0.94356,0.89105,0.83204,0.83382,0.11,0.66487,0.88539,0.72385,7
0.6709,0.89905,0.056163,0.056612,0.22457,0.67807,0.61085,0.83045,0.94551,0.3341,0.39698,0.44931,0.60304,0.72842,0.61487,0.9519,0.39065,0.67343,0.39266,0.66543,0.61713,0.053154,0.67447,0.50066,0.66738,0.55766,0.16923,0.83425,32
0.50014,0.61309,0.056663,0.11318,0.38751,0.3351,0.55985,0.056153,0.50048,0.50136,0.55679,0.27711,0.55567,0.55249,0.2767,0.49868,0.88715,0.66408,0.10902,0.77805,0.94312,0.89309,0.83468,0.83353,0.1112,0.66518,0.88776,0.72387,7
0.6723,0.67151,0.78826,0.67087,0.33404,0.4996,0.39781,0.94527,0.55837,0.2818,0.55449,0.78171,0.61871,0.73098,0.83909,0.17185,0.89492,0.059418,0.55759,0.059583,0.27933,0.066761,0.5624,0.73025,0.33326,0.50176,0.17248,0.62021,27
0.22506,0.77929,0.72575,0.062171,0.34054,0.84401,0.27937,0.43872,0.66158,0.82535,0.6072,0.77217,0.064044,0.87904,0.16023,0.66942,0.49163,0.052133,0.83046,0.82747,0.21526,0.17858,0.17581,0.89547,0.27186,0.32974,0.28253,0.72883,30
0.33218,0.66554,0.56519,0.26396,0.10441,0.43321,0.89816,0.84985,0.89075,0.36934,0.17489,0.67998,0.78184,0.94054,0.56638,0.61819,0.94164,0.83462,0.60907,0.94531,0.16002,0.063068,0.71996,0.27406,0.37944,0.27135,0.82462,0.15809,3
0.55153,0.59212,0.46986,0.72618,0.56081,0.37479,0.28579,0.40037,0.035596,0.93359,0.17259,0.66336,0.28156,0.78716,0.48031,0.4028,0.59344,0.287,0.4054,0.66719,0.16719,0.61782,0.45739,0.86626,0.6495,0.74446,0.33782,0.2143,13
0.45076,0.96416,0.27622,0.17941,0.72978,0.06781,0.12549,0.40419,0.51253,0.74765,0.68169,0.83349,0.83108,0.12003,0.28189,0.96629,0.29167,0.51183,0.12371,0.38965,0.71755,0.9443,0.39599,0.44781,0.73057,0.46042,0.29108,0.82938,23
0.32119,0.44437,0.83525,0.9469,0.88645,0.71994,0.93533,0.66536,0.77919,0.67797,0.71988,0.45062,0.7759,0.93815,0.5443,0.77419,0.67028,0.15684,0.81477,0.61024,0.33307,0.11103,0.27458,0.33659,0.43923,0.069721,0.22386,0.93728,14
0.21814,0.7888,0.71922,0.043722,0.33973,0.83947,0.26946,0.45016,0.66244,0.83846,0.60652,0.77549,0.045783,0.87842,0.17354,0.67869,0.50514,0.048065,0.83249,0.83597,0.21552,0.16165,0.16942,0.89193,0.27223,0.33806,0.28572,0.72661,30
0.11905,0.28929,0.83078,0.53023,0.9325,0.94538,0.2046,0.52356,0.96458,0.40382,0.14763,0.88376,0.22445,0.19317,0.15008,0.047825,0.55634,0.70264,0.23314,0.56316,0.076043,0.37823,0.74646,0.22418,0.29615,0.17646,0.22524,0.62124,12
0.38913,0.092635,0.44477,0.44706,0.45093,0.24537,0.48775,0.12652,0.66261,0.38719,0.88993,0.93923,0.38418,0.83381,0.12317,0.6858,0.94602,0.53892,0.71555,0.78609,0.42266,0.62613,0.18383,0.19245,0.5058,0.7602,0.17604,0.7172,29
0.72643,0.44879,0.61458,0.94408,0.39343,0.72637,0.56222,0.11829,0.22479,0.38993,0.78612,0.34036,0.61168,0.89792,0.55867,0.11457,0.95098,0.11543,0.38962,0.28445,0.94565,0.11175,0.16829,0.78158,0.28145,0.16756,0.058223,0.28237,2
