@relation close_data_20-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27}

@data
0.10061,0.78246,0.88525,0.32467,0.77514,0.22198,0.43779,0.62587,0.79756,0.65447,0.4389,0.32631,0.34698,0.4686,0.78268,0.34167,0.74712,0.66952,0.90316,0.22453,0.1092,0.79866,0.89941,0.23809,0.43475,0.12503,0.8545,0.19981,0.4183,22
0.26423,0.66493,0.61185,0.008339,1.0298,1.0293,0.60428,1.1902,0.50845,-0.0030742,0.38839,0.52955,0.64165,0.60285,1.2104,0.33199,1.2251,0.50532,0.73771,0.41991,0.020459,0.70319,-0.14925,1.4377,0.33446,0.57626,0.35124,0.64325,0.31345,10
0.95937,0.21898,0.65435,0.98445,0.41317,0.79903,1.0908,0.91933,0.28525,0.066634,0.51034,0.74263,0.91249,0.65182,0.87565,0.48091,0.12564,0.17461,0.18781,0.67031,0.72461,0.63185,0.84849,0.60466,0.23176,0.17376,0.0095272,0.28453,0.71319,27
0.11616,0.3392,0.77474,0.46263,0.17002,0.38923,0.63549,0.5856,0.36086,0.82681,0.37744,0.87403,0.80773,0.90926,0.25317,0.58668,0.75302,0.74942,0.74926,0.27074,0.68872,0.81095,0.20823,0.33376,0.11854,0.95343,0.10981,0.497,0.20182,3
0.089285,0.55706,0.63545,0.0020501,0.73844,0.65779,0.40119,0.14404,0.46409,0.26949,0.59592,0.42903,0.81821,0.99015,1.4328,0.60926,1.5035,0.56067,0.7548,0.25777,-0.37405,0.044151,0.10528,0.87827,0.24359,0.60374,0.17121,0.42266,1.6426,10
0.79857,0.54649,0.2331,0.098642,0.86631,0.349,0.6574,0.79246,0.67765,0.68594,0.23467,0.78514,0.9004,0.12938,0.091907,0.5384,0.23467,0.34405,0.65283,0.56306,0.099149,0.095182,0.23022,0.869,0.097939,0.22982,0.55944,0.76124,0.54171,25
0.76935,0.10045,0.47096,0.5716,0.2646,0.014656,0.93967,0.43555,0.81846,0.46426,0.47725,0.80589,0.57708,0.82853,0.041307,0.47028,0.71787,0.49412,0.40098,0.62864,0.95118,0.90803,0.11318,0.14802,0.87714,0.30787,0.85886,0.18807,0.93371,4
0.95049,0.28387,0.71418,0.8352,0.36539,0.80085,0.90987,0.85989,0.22177,0.16407,0.7438,0.73581,0.88229,0.51283,0.94203,0.26484,0.20748,0.29589,0.23204,0.63526,0.70458,0.54251,0.96262,0.72244,0.32638,0.29036,0.20127,0.14164,0.8464,27
0.32108,0.88482,0.91297,0.65654,0.76894,0.76671,0.87624,0.12576,0.21842,0.21455,0.78601,0.34173,0.23604,0.34974,0.32735,0.2119,0.90077,0.89926,0.09503,0.23564,0.52032,0.23325,0.431,0.76637,0.66477,0.33935,0.31907,0.7937,0.54826,5
0.34508,0.43478,0.41081,0.58742,0.6451,0.46797,0.67125,0.29427,0.82771,0.38453,0.098247,0.51167,0.1648,0.77759,0.7554,0.74611,0.5373,0.12614,0.48626,0.44712,0.14524,0.27405,0.84765,0.1341,0.16057,0.3178,0.92409,0.49475,0.35327,7
0.20728,1.0584,0.26694,0.77611,-0.18558,0.67909,0.65733,-0.3808,-0.12471,1.1958,1.1606,1.5579,0.28958,0.58302,0.52946,0.5033,0.50641,0.10991,0.82998,1.1712,0.45388,0.31842,1.4844,0.83663,-0.049674,0.70042,0.27657,-0.77053,0.39754,12
0.79276,0.58308,0.21182,0.098951,0.87138,0.32247,0.68492,0.79466,0.65639,0.6836,0.23577,0.75784,0.89767,0.10124,0.10042,0.54603,0.24322,0.35735,0.68423,0.53167,0.12701,0.12367,0.23459,0.90167,0.1036,0.23116,0.53974,0.78465,0.54234,25
0.10827,0.40384,0.76319,0.531,0.14923,0.35725,0.67822,0.57592,0.34702,0.76972,0.29314,0.6588,0.73997,0.89169,0.30549,0.52772,0.69725,0.62527,0.66246,0.16115,0.6622,0.76647,0.18604,0.34003,0.10067,0.88968,0.14699,0.47971,0.094823,3
0.52852,0.2891,0.17744,0.90663,0.54624,0.36757,0.66915,0.95577,0.68689,0.12971,0.72216,0.16237,0.15845,0.2188,0.5719,0.15953,0.55662,0.046438,0.63197,0.47497,0.55908,0.48029,0.088288,0.82822,0.88039,0.49439,0.53322,0.82881,0.76105,26
0.64005,0.71024,0.80807,0.46511,0.78735,0.48311,0.41169,0.22171,0.51864,0.57648,0.61497,0.63155,1.0172,0.40704,0.86118,0.75399,0.29871,0.091223,0.79478,0.3272,0.84731,0.82734,0.12118,0.45248,0.21277,0.20923,0.12017,0.23751,0.57487,0
0.70773,0.44884,0.63387,0.084525,0.81036,0.20995,0.2927,0.27883,0.16226,0.64639,0.44091,0.24828,0.55464,0.27267,0.65048,0.13118,0.66496,0.90442,0.91998,0.44724,0.50728,0.4281,0.73599,0.41423,0.59298,0.14021,0.58166,0.47331,0.25841,6
0.51681,0.8055,0.21574,0.48207,0.17153,0.98429,0.22341,0.46705,0.079277,0.41791,0.76166,0.78578,0.24149,0.84046,0.524,0.28042,0.61768,0.76558,0.83268,0.85204,0.67239,0.91882,0.6554,0.57751,0.019264,0.30374,0.26896,0.2159,0.28592,12
0.42958,0.31837,0.77513,0.43546,0.32974,0.90796,0.23238,0.8703,0.23485,0.91282,0.53594,0.32094,0.45274,0.68416,0.11966,0.906,0.11924,0.66385,0.54582,0.22918,0.79828,0.096359,0.34339,0.45794,0.34764,0.91099,0.45733,0.45751,0.56205,21
0.79293,0.10982,0.47912,0.56443,0.18584,0.15425,0.87665,0.43332,0.73895,0.46593,0.40844,0.70672,0.59695,0.88264,0.16104,0.4768,0.63306,0.45215,0.44237,0.69236,1.0017,0.86193,0.16069,0.053818,0.87856,0.30573,0.84353,0.25567,0.92448,4
0.30014,0.61718,0.2354,0.90357,0.79439,0.56121,0.12586,0.38227,0.72081,0.80982,0.25274,0.32598,0.96677,0.55482,0.10625,0.33915,0.60936,0.63542,0.23077,0.75456,0.23621,0.43588,1.0467,0.40668,0.30993,0.67313,0.11258,0.13178,0.8692,0
0.7011,0.20601,0.42089,0.56878,0.18242,0.12291,0.93021,0.47456,0.78384,0.48767,0.49086,0.75589,0.50586,0.85264,0.070004,0.4627,0.66932,0.39668,0.38823,0.68069,0.91409,0.88693,0.16215,0.080148,0.89714,0.28841,0.90949,0.20577,0.94987,4
0.68413,0.50594,0.68143,0.25274,0.16598,0.75274,0.62444,0.50609,0.27056,0.71912,0.55563,0.34659,0.80277,0.11806,0.19654,0.12174,0.46374,0.3784,0.25696,0.7928,0.070824,0.78464,0.311,0.92861,0.85994,0.69577,0.51355,0.46744,0.085112,8
-0.42228,0.66701,0.9578,0.33197,1.139,0.68004,0.78081,0.50655,0.36574,0.1317,0.68254,0.74857,0.4544,0.66125,0.71515,0.919,0.77342,0.66433,0.2978,0.024502,0.11823,0.086024,0.093902,0.96489,0.10075,0.69537,0.15105,-0.0019496,1.0666,10
0.61927,0.34353,0.27614,0.9101,0.53079,0.49359,0.6625,0.89474,0.70098,0.071427,0.78585,0.27092,0.062514,0.19887,0.56858,0.13613,0.58946,0.052749,0.61951,0.4929,0.53918,0.41649,0.14068,0.72025,0.83865,0.5372,0.53934,0.72045,0.8008,26
0.42831,0.33667,0.79293,0.46923,0.34425,0.88183,0.21876,0.90922,0.20707,0.87732,0.53784,0.33708,0.45314,0.65821,0.12845,0.88417,0.095387,0.69228,0.54211,0.23333,0.78101,0.13364,0.32714,0.46088,0.3229,0.92013,0.43628,0.43529,0.54452,21
0.6358,0.14553,0.40456,1.065,0.5589,0.42847,1.0163,0.20218,0.71048,0.10319,0.4966,-0.018594,0.73786,0.8353,0.94572,0.81405,0.42653,0.94151,0.96362,0.83379,0.59597,0.37499,1.0284,0.50983,0.070583,0.89738,0.63172,0.74789,0.93184,2
0.1372,0.84332,0.66306,0.70246,0.71832,0.92497,0.72122,0.66312,0.62154,0.79852,0.3897,0.20194,0.84467,0.60728,0.64589,0.52687,0.61323,0.44185,0.25484,0.1682,0.74053,0.4833,0.50929,0.30808,0.059862,1.1011,0.95087,0.70651,0.67426,14
0.44136,0.39144,0.38421,0.443,0.50859,0.439,0.59462,0.45823,0.85238,0.29675,0.16628,0.69306,-0.018467,0.62409,0.80523,0.81096,0.57741,0.076486,0.24508,0.46326,0.11014,0.124,0.70028,0.039465,0.22739,0.038295,0.95885,0.3032,0.22545,7
0.7741,0.58156,0.24058,0.12255,0.82766,0.34621,0.66443,0.79965,0.68257,0.68608,0.20499,0.79088,0.89941,0.094579,0.1285,0.53374,0.23686,0.33978,0.68683,0.56602,0.094938,0.13147,0.20209,0.901,0.1271,0.22862,0.56276,0.78214,0.53699,25
0.85923,0.44056,0.38113,0.61287,0.15503,0.23508,0.89469,0.19382,0.24575,0.39799,0.60348,0.33311,0.81883,0.71084,0.669,0.9367,0.51641,0.64326,0.67594,0.59052,0.7097,0.46048,1.0317,0.16639,0.44258,0.4606,0.89383,0.78314,0.94753,2
0.70295,0.38681,0.60798,0.15211,0.078534,0.70842,0.70647,0.46431,0.27372,0.75024,0.54804,0.40658,0.74916,0.080434,0.13139,0.18633,0.40642,0.32183,0.17789,0.7103,0.11307,0.72404,0.24549,0.85002,0.80587,0.63907,0.63205,0.45352,0.10403,8
0.45138,0.31745,0.79581,0.46763,0.34549,0.90314,0.25013,0.87313,0.21024,0.90105,0.53813,0.31886,0.43212,0.68636,0.13083,0.88553,0.09562,0.66919,0.56742,0.21504,0.79565,0.12782,0.34558,0.43642,0.3594,0.9119,0.46745,0.4237,0.56352,21
0.17961,0.42315,0.69707,0.55701,0.31092,0.34019,0.68798,0.5214,0.26814,0.83882,0.32261,0.71657,0.7066,0.76188,0.22556,0.53305,0.68154,0.57224,0.70094,0.24785,0.70831,0.74178,0.254,0.31734,0.053753,0.84264,0.12868,0.48252,0.05529,3
0.42332,0.41171,0.53574,0.56351,0.58675,0.43431,0.70781,0.31668,0.83854,0.33698,0.13651,0.51889,0.063872,0.6694,0.84949,0.86949,0.39805,0.094211,0.44231,0.48235,0.16669,0.29739,0.80977,0.11399,0.25725,0.39399,0.88454,0.48263,0.34789,7
0.85504,0.012055,0.4037,0.58295,0.23661,0.0963,0.91485,0.40042,0.84795,0.38657,0.48416,0.72618,0.62832,0.823,0.10965,0.3544,0.72002,0.47122,0.488,0.74928,0.89432,0.88356,0.16807,0.1513,0.83806,0.3646,0.865,0.1489,0.88327,4
0.67632,0.43547,0.61847,0.14301,0.90802,0.15208,0.34195,0.29965,0.19402,0.65275,0.50982,0.21913,0.47598,0.20551,0.74062,0.15728,0.68603,0.79201,0.87057,0.41767,0.49517,0.49288,0.74817,0.41723,0.64615,0.13266,0.59723,0.42896,0.22421,6
0.038885,0.71037,0.3435,0.077129,0.3547,0.39044,0.086552,0.58227,0.61563,0.45699,0.57436,0.38264,0.58841,0.072578,0.36494,0.62465,0.31018,0.56631,0.4849,0.013367,0.60718,0.55616,0.9104,0.61922,0.90831,0.0089405,0.50768,0.63849,0.28674,1
0.95835,0.45528,0.44832,0.68092,0.053933,0.29496,0.87823,0.11966,0.43901,0.15522,0.46786,0.41916,0.75367,0.65258,0.87051,0.68934,0.22281,0.71957,0.66935,0.45533,0.59435,0.63326,0.77824,0.3028,0.38848,0.66629,0.72506,0.77723,0.80631,2
0.49365,0.092199,0.48027,0.70739,0.095414,0.7034,0.67737,0.14512,0.087658,0.76622,0.89665,0.225,0.62027,0.16064,0.68298,0.78617,0.85554,0.69555,0.37339,0.58416,0.33976,0.6159,0.47384,0.21028,0.27243,0.88599,0.30289,0.60862,0.92499,20
0.55439,1.0358,0.29173,0.30042,0.57365,0.46384,0.13126,0.35281,-0.56949,0.24564,0.73593,-0.15811,0.15807,0.8836,0.47162,0.36259,1.2601,0.24912,0.99097,0.63533,1.7684,0.6717,0.3168,0.45914,-0.58144,0.88157,0.64299,0.8792,0.070443,12
1.0246,0.31436,0.75202,0.93277,0.37032,0.7318,0.96911,0.96008,0.18866,0.1441,0.71649,0.72294,0.87443,0.40742,0.88179,0.43214,0.24076,0.24224,0.219,0.63757,0.79565,0.59284,0.98675,0.72444,0.24135,0.23113,0.050932,0.13408,0.80726,27
0.44106,0.091883,0.64708,0.12309,0.88679,0.56843,0.43043,0.43717,0.34731,0.12792,0.90359,0.45118,0.57236,0.096626,0.45651,0.46763,0.21457,0.91407,0.87627,0.88161,0.32619,0.10421,0.43008,0.23338,0.44387,0.31371,0.46235,0.65379,0.56138,17
0.11864,0.77007,0.54363,0.66292,0.094621,0.10379,0.64991,0.10186,0.21274,0.58328,0.46583,0.8921,0.5384,0.43507,0.095428,0.22926,0.78865,0.23956,0.23469,0.87495,0.57774,0.56898,0.67739,0.77579,0.31472,0.568,0.34752,0.10136,0.10184,13
0.566,0.43572,0.68338,0.43738,0.44708,0.54406,0.89108,0.55477,0.32351,0.87953,0.46444,0.6478,0.34274,0.66206,0.12542,0.65043,0.36056,0.22696,0.32397,0.2143,0.64894,0.54383,0.78641,0.53214,0.64558,0.88952,0.64147,0.31683,0.2357,11
0.76175,0.54703,0.24191,0.11996,0.83873,0.31524,0.66032,0.76836,0.68434,0.67854,0.19871,0.79495,0.89833,0.076521,0.12376,0.56695,0.23586,0.34908,0.6805,0.54081,0.10269,0.10091,0.22967,0.88385,0.099617,0.24076,0.52937,0.78986,0.55916,25
0.49401,0.31214,0.24549,0.94582,0.52934,0.46142,0.65593,0.8981,0.70711,0.050698,0.72909,0.27194,0.18779,0.18105,0.47905,0.051658,0.52469,0.16023,0.6284,0.37564,0.48688,0.4676,0.073502,0.76028,0.89472,0.49946,0.53246,0.76752,0.74423,26
0.013209,0.76487,0.6522,-0.16843,0.93911,0.74496,0.80407,0.72512,0.3356,0.48134,0.69475,0.79373,0.45122,0.67669,0.70221,0.34238,1.0256,0.45665,0.38885,0.077387,-0.16073,0.31682,-0.18716,0.7727,0.40336,0.75894,0.29342,0.065594,1.1266,10
0.94359,0.44157,0.25961,0.50361,-0.025107,0.036495,1.1106,0.35242,-0.049113,0.36366,1.0071,0.75518,1.0424,0.78092,0.17489,0.094197,0.7263,0.67851,0.78535,0.7277,0.62544,0.37568,0.6492,0.51479,-0.58054,0.82053,0.8121,-0.2432,0.53966,18
0.089828,0.90697,0.40196,0.73485,0.79132,0.88995,0.56129,0.65765,0.62344,0.80041,0.20534,0.40565,0.79822,0.80605,0.77874,0.54647,0.41947,0.19014,0.41588,0.22676,0.73902,0.76723,0.56682,0.55784,0.2514,0.90273,0.87559,0.79084,0.69861,14
0.43644,0.10359,0.64888,0.094231,0.8844,0.53774,0.43997,0.45625,0.32462,0.095092,0.88785,0.43483,0.55304,0.10004,0.45191,0.45563,0.24607,0.89124,0.89816,0.883,0.35081,0.098461,0.43015,0.23424,0.43686,0.33993,0.46122,0.67598,0.54062,17
0.75613,0.46358,0.66496,0.29818,0.086765,0.74425,0.60535,0.45399,0.31852,0.83851,0.52018,0.27752,0.77139,0.13373,0.11509,0.15041,0.36435,0.34771,0.17802,0.73476,0.10632,0.75345,0.22112,0.81559,0.86519,0.65552,0.5998,0.41565,0.097009,8
0.16353,0.46263,0.31067,0.59682,0.58374,0.40288,0.51542,0.29633,0.88095,0.28192,-0.061894,0.44266,0.081135,0.54066,0.73618,0.80003,0.40963,0.21813,0.3985,0.38484,0.044501,0.017261,0.81369,0.068176,0.14469,0.49118,0.76763,0.56736,0.15589,7
0.43041,0.30247,0.77733,0.45473,0.35316,0.88393,0.23461,0.89236,0.23223,0.88572,0.54117,0.31202,0.45716,0.68251,0.12791,0.87661,0.12305,0.68741,0.55397,0.23026,0.77607,0.097629,0.34595,0.45491,0.3281,0.90762,0.45411,0.43192,0.54495,21
0.071955,0.50657,0.47751,0.51992,0.54154,0.2962,0.72458,0.44405,0.74962,0.35607,0.1276,0.54647,-0.11957,0.60743,0.91454,0.66167,0.35892,0.10365,0.59835,0.40386,0.034941,0.22765,0.59713,0.020165,0.15615,0.13423,0.91648,0.4599,0.39106,7
0.12336,0.76281,0.57499,0.6599,0.094612,0.096981,0.68412,0.12653,0.23935,0.57073,0.42965,0.89675,0.55858,0.43664,0.098438,0.20752,0.76583,0.23225,0.20842,0.89536,0.56903,0.56834,0.67644,0.7538,0.32177,0.53721,0.34467,0.0973,0.1025,13
0.76828,0.57326,0.23443,0.097701,0.80969,0.31381,0.66067,0.75431,0.64996,0.69341,0.24301,0.78504,0.87439,0.12314,0.13487,0.54733,0.21022,0.31524,0.67504,0.56398,0.12556,0.12529,0.19341,0.87508,0.12404,0.21023,0.56075,0.75572,0.58128,25
0.86816,0.097258,0.8281,0.41836,0.25475,0.10609,0.55188,0.39285,0.98799,0.82753,0.86487,0.28658,0.61659,0.8958,0.9728,0.33758,0.63847,0.72282,0.56565,0.63417,0.23814,0.8441,0.52565,0.50341,0.3153,0.3228,0.70605,0.22007,0.82237,0
0.72548,0.41388,0.65937,0.15001,0.87687,0.25535,0.29624,0.37766,0.22725,0.68496,0.4006,0.17991,0.59259,0.20716,0.61283,0.12493,0.64281,0.86564,0.92756,0.48224,0.44415,0.48007,0.73233,0.43989,0.69971,0.13846,0.61372,0.40771,0.21314,6
0.074318,0.53615,0.69936,0.60811,0.24689,0.40186,0.82507,0.45421,0.47298,0.79934,0.1555,0.79322,0.78881,0.93835,0.28094,0.69314,0.86229,0.74842,0.64774,0.2633,0.63133,0.77354,0.19726,0.4222,0.081808,0.85207,0.0089901,0.50576,0.13391,3
0.87032,0.16717,0.44753,0.69117,0.29797,0.15829,0.51199,0.20139,0.33474,0.071314,0.42061,0.35636,0.49392,0.71858,0.96367,0.61566,0.34247,0.89484,0.32202,0.5233,0.71143,0.51579,0.90483,0.12554,0.24665,0.85896,0.99805,0.85644,0.512,2
0.89123,0.27598,0.7121,0.84424,0.37841,0.91533,0.84899,0.98175,0.29452,0.092879,0.68195,0.8373,0.99886,0.56352,0.86475,0.38206,0.2887,0.39938,0.19298,0.7755,0.76014,0.58483,0.92136,0.69223,0.36077,0.44653,0.11579,0.097162,0.80161,27
0.4339,0.57311,0.88202,0.88402,0.88361,0.55757,0.69086,0.12113,0.54885,0.23176,0.10552,0.093369,0.45962,0.12093,0.31862,0.23226,0.87486,0.55069,0.68366,0.35181,0.45376,0.45604,0.23309,0.77447,0.76196,0.90721,0.12038,0.6598,0.88041,9
0.98891,0.23845,0.94839,0.90368,0.41559,0.7678,1.0228,0.87399,0.43898,0.069198,0.71807,0.90773,0.97956,0.40734,0.92352,0.28786,0.20836,0.19489,0.32494,0.62496,0.78096,0.68241,1.0144,0.59475,0.25188,0.1381,0.11048,0.057851,0.80584,27
0.74588,0.40441,0.68335,0.078112,0.90377,0.22226,0.29712,0.39037,0.1538,0.68249,0.47756,0.25401,0.59181,0.16477,0.66142,0.15384,0.71139,0.93329,0.83539,0.47343,0.45697,0.46417,0.72431,0.41008,0.60193,0.080758,0.55531,0.38081,0.18526,6
1.0389,0.81418,0.18333,0.81074,0.11513,0.46392,0.63887,0.53197,0.1913,0.37759,0.57449,1.0649,0.70552,0.57542,0.15318,0.29107,0.75543,0.92897,0.28347,0.062358,0.74146,0.52797,0.78001,0.10791,0.59548,0.47891,0.81703,0.095223,0.27283,23
0.46549,0.44882,0.53795,0.70282,0.50038,0.54776,0.74189,0.37714,0.816,0.35349,0.21259,0.61574,0.1561,0.68754,0.82955,0.85637,0.47972,0.18654,0.40248,0.49617,0.10733,0.22665,0.72776,0.16154,0.29424,0.36908,0.94479,0.51101,0.36604,7
1.1535,0.52987,0.51509,0.52954,0.030225,0.2145,1.0566,0.41572,0.45022,0.29334,0.44847,0.4123,0.56693,0.70323,1.0541,0.84552,0.51037,1.0711,0.80037,0.48915,0.62386,0.43566,0.97633,0.23347,0.148,0.57635,0.61,0.71482,0.89033,2
0.7431,0.45186,0.67375,0.20559,0.11849,0.76157,0.70347,0.44905,0.3824,0.81267,0.56943,0.35876,0.85665,0.10742,0.066066,0.059163,0.51738,0.30902,0.20719,0.74523,0.072689,0.69373,0.23628,0.98936,0.91202,0.64422,0.55966,0.41577,0.068541,8
0.98122,0.70905,0.1137,0.81491,0.17288,0.47716,0.60467,0.58382,0.2896,0.47821,0.55348,0.9625,0.67688,0.54789,0.2001,0.32795,0.86361,0.86024,0.36291,0.13012,0.67334,0.52463,0.72289,0.2064,0.67947,0.47717,0.80269,0.10732,0.28728,23
0.0082012,0.90866,0.32749,0.62921,0.90141,1.0883,0.072228,0.23256,0.57669,1.2745,0.125,0.101,0.86457,0.69198,0.52439,0.2597,0.4731,0.47235,0.52426,0.1927,1.081,1.0936,0.43626,0.3461,-0.22633,0.91972,1.0341,0.95861,0.69122,14
0.22034,0.18415,0.91423,0.67649,0.42363,0.82623,0.95209,0.4317,0.30231,0.68113,0.23282,0.34886,0.126,0.61644,0.90931,0.37219,0.56676,0.71649,0.71348,0.55038,0.10776,0.30101,0.69306,0.72103,0.69671,0.41675,0.72758,0.40673,0.10745,0
0.70046,0.51669,0.62838,0.17179,0.15839,0.76084,0.70192,0.50691,0.31569,0.75697,0.55031,0.34812,0.79182,0.14522,0.11601,0.13838,0.39221,0.41753,0.2523,0.81673,0.12963,0.74355,0.20663,0.86531,0.90401,0.67426,0.64567,0.43638,0.075491,8
0.47547,1.1942,1.3544,0.48549,0.32406,0.30882,1.1735,0.63216,-0.48293,0.044689,1.037,0.35727,0.34781,0.60305,0.56196,0.091794,0.7457,-0.051622,0.23776,0.7234,-0.33546,0.77246,0.30273,0.66362,-0.71147,0.72873,0.34389,-0.26433,0.99716,10
0.1272,0.63796,0.7344,0.32036,0.765,0.61012,0.75679,0.69898,0.40538,0.3383,0.681,0.74291,0.56743,0.78932,0.94841,0.32443,0.67537,0.52717,0.34555,0.21178,0.10272,0.21658,0.11607,0.92228,0.21341,0.68675,0.30545,0.22056,0.98595,10
0.54827,0.90373,0.12315,0.67467,0.90918,0.79086,0.89472,0.31756,0.1256,0.4533,0.20435,0.23544,0.54216,0.80065,0.90841,0.90507,0.55897,0.88879,0.56208,0.65388,0.54823,0.89783,0.099701,0.85459,0.20773,0.42845,0.89448,0.43472,0.20541,15
0.6613,0.47237,0.71092,0.10553,0.93469,0.28765,0.32589,0.34233,0.2683,0.66212,0.39209,0.13958,0.5666,0.21775,0.63894,0.11549,0.68505,0.847,0.89496,0.49037,0.46567,0.46841,0.74506,0.41342,0.65045,0.035155,0.52081,0.48728,0.26156,6
0.70123,0.455,0.68056,0.10163,0.91729,0.24288,0.31253,0.32994,0.2067,0.64671,0.41363,0.18897,0.55449,0.21799,0.65455,0.1063,0.64286,0.87657,0.93169,0.44062,0.40002,0.53059,0.75019,0.41623,0.65312,0.091511,0.59862,0.44125,0.18805,6
0.53529,0.5144,0.50667,0.91229,0.66983,0.6796,0.8028,0.71309,0.21855,0.53411,0.87762,0.28954,0.34786,0.35079,0.10359,0.64741,0.53394,0.77183,0.2668,0.19296,0.51781,0.16595,0.3341,0.1684,1.0337,0.7302,0.76067,0.18208,0.4706,19
0.35057,0.53522,0.84425,0.12659,0.70812,0.59939,0.85998,0.75246,0.45653,0.31637,0.67926,0.61889,0.544,0.67469,0.9195,0.37563,0.75979,0.54944,0.41638,0.24585,-0.042937,0.18213,-0.072013,0.91272,0.31826,0.71349,0.31714,0.141,0.9694,10
0.49491,0.40839,0.43103,0.70736,0.69227,0.44695,0.70908,0.18733,0.64233,0.5903,0.23573,0.51741,0.171,0.67845,0.74308,0.83264,0.49602,0.22505,0.45467,0.48707,0.039193,0.36522,0.85121,0.26577,0.3221,0.30407,0.86457,0.5232,0.28689,7
0.1344,0.83522,0.37246,0.3077,0.43193,0.39368,0.099082,0.74169,0.73112,0.48472,0.647,0.60386,0.64394,0.12573,0.56645,0.61602,0.37487,0.63846,0.59791,0.1333,0.55627,0.6902,0.89043,0.82045,0.91851,0.10094,0.70005,0.61421,0.33331,1
0.46326,0.5625,0.90301,0.88668,0.87709,0.57192,0.67609,0.12286,0.55162,0.2359,0.12349,0.12157,0.45619,0.10163,0.31951,0.20857,0.88404,0.5762,0.68318,0.31058,0.45605,0.43545,0.23338,0.80063,0.77936,0.87834,0.12611,0.70079,0.86846,9
0.93829,0.18183,0.6231,0.49216,0.85216,0.64744,0.23558,0.46059,0.18798,0.23596,0.68322,0.52817,0.18235,0.46415,0.82994,0.62893,0.83566,0.5038,0.19198,0.11403,0.25519,0.8945,0.83331,0.4399,0.50492,0.6824,0.51774,0.58404,0.66642,0
0.94267,0.3508,0.75127,0.92525,0.45699,0.64211,0.87815,0.81292,0.33119,0.057904,0.79536,0.79861,0.84116,0.5406,0.85664,0.30534,0.24362,0.31474,0.099519,0.81416,0.88342,0.65552,1.0138,0.66462,0.19801,0.25704,0.21161,0.075413,0.71121,27
0.5962,0.40247,0.22357,0.85168,0.5302,0.46564,0.70006,0.87068,0.69461,0.1225,0.7259,0.20005,0.047518,0.16883,0.59298,0.09803,0.5373,0.14372,0.71165,0.43921,0.60891,0.36606,0.17874,0.79182,0.93675,0.50068,0.59717,0.73786,0.73127,26
0.54886,0.54459,0.44969,0.84638,0.60213,0.66099,0.72176,0.65162,0.15714,0.55531,0.64103,0.2603,0.26936,0.23024,0.084668,0.74754,0.48238,0.85654,0.2771,-0.021726,0.57482,0.17037,0.33679,0.1204,0.83661,0.75144,0.74113,0.085738,0.42914,19
0.66205,0.10678,0.47817,0.37713,0.90818,0.30907,0.34126,0.47525,0.76118,0.30723,0.23114,0.54055,0.44281,0.69779,0.69038,0.43815,0.106,0.096515,0.7315,0.57482,0.65793,0.68989,0.33105,0.3352,0.13202,0.84403,0.46985,0.72639,0.48564,0
0.8346,0.14182,0.4203,0.5885,0.24866,0.047088,0.9436,0.44115,0.7609,0.50196,0.45331,0.68866,0.53857,0.90231,0.11111,0.40963,0.68502,0.49274,0.38201,0.7328,0.94705,0.79378,0.061678,0.16997,0.83061,0.34206,0.96262,0.20267,0.91967,4
0.31246,0.6077,0.10716,0.79196,0.56447,0.38517,0.43122,0.70885,0.50739,0.85886,0.52623,0.66092,0.32217,0.89538,0.10637,0.10213,0.91361,0.78569,0.73779,0.69755,0.095161,0.45534,0.84937,0.31976,0.7661,0.63769,0.45684,0.86259,0.6249,0
0.86274,0.4076,0.51934,0.66856,0.23651,0.37647,0.67049,0.44849,0.86372,0.047187,0.40688,0.23515,0.71858,0.75675,1.0525,0.88308,0.48284,0.89271,0.5464,0.91309,0.86364,0.72828,1.1793,0.040152,0.30716,0.50808,0.57469,1.0549,0.75132,2
0.12282,0.76748,0.5721,0.66549,0.092234,0.089862,0.69096,0.10068,0.20921,0.53756,0.43212,0.86586,0.5548,0.43573,0.10554,0.20604,0.7653,0.23712,0.21517,0.87179,0.54097,0.54321,0.64214,0.74351,0.31155,0.5269,0.32913,0.097872,0.11948,13
0.42644,0.062812,0.45305,0.75676,0.11679,0.77127,0.63794,0.043533,0.16086,0.76326,0.87187,0.22775,0.70249,0.15318,0.62079,0.77175,0.80675,0.68871,0.33824,0.56968,0.32297,0.65017,0.51581,0.22598,0.3379,0.84709,0.38245,0.61718,0.99044,20
