@relation m-out_data_19-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
0.73886,0.85671,0.1917,0.025091,0.050119,0.38009,0.2176,0.64488,0.70969,0.5458,0.96001,0.092093,0.42693,0.94802,0.38261,0.093447,0.40331,0.78345,0.75401,0.31165,0.026533,0.82147,0.66564,0.14106,0.2371,0.97448,0.69136,2
0.73684,0.85834,0.19085,0.02575,0.047154,0.38295,0.21562,0.64128,0.71094,0.54891,0.96289,0.097316,0.42638,0.95368,0.37876,0.095802,0.40169,0.78483,0.75707,0.30816,0.026566,0.82554,0.66827,0.14331,0.23564,0.97663,0.69228,2
0.42709,0.14144,0.83156,0.16558,0.81167,0.64473,0.14186,0.025043,0.97814,0.16754,0.52178,0.47476,0.80897,0.14173,0.43013,0.74013,0.95477,0.7135,0.2849,0.8093,0.097233,0.61791,0.61728,0.16741,0.68799,0.14394,0.61895,9
0.41335,0.14951,0.37935,0.74101,0.5404,0.53145,0.17295,0.76669,0.28184,0.79946,0.45963,0.95479,0.11525,0.30142,0.87701,0.85724,0.92413,0.7914,0.57559,0.83744,0.097097,0.10219,0.55244,0.81927,0.19969,0.51799,0.95005,7
0.94534,0.24517,0.45656,0.41702,0.83778,0.42515,0.48922,0.51912,0.2221,0.97403,0.5603,0.7284,0.65616,0.85421,0.96645,0.39911,0.27441,0.7714,0.18676,0.72494,0.56196,0.71006,0.9474,0.14379,0.32998,0.10887,0.8352,6
0.33093,0.85609,0.59928,0.78368,0.66903,0.26229,0.66599,0.644,0.88443,0.14619,0.21818,0.78318,0.94815,0.28669,0.52294,0.7542,0.60016,0.38181,0.66793,0.85309,0.457,0.88423,0.3074,0.21071,0.28378,0.5214,0.49945,4
0.11243,0.56559,0.40703,0.86965,0.13713,1.015,0.30586,0.74047,1.003,0.49641,0.92541,0.44888,0.040988,0.27821,0.24001,0.71669,0.1776,0.049259,0.58039,0.29739,0.67067,0.60051,0.87229,0.61878,0.092028,0.19486,0.027901,0
0.90441,0.71453,0.83557,0.23937,0.093015,0.71347,0.73905,0.52217,0.71692,0.66579,0.71394,0.28786,0.42778,0.78729,0.45134,0.52446,0.976,0.14386,0.81209,0.64136,0.26319,0.64343,0.56967,0.52469,0.64255,0.52299,0.85974,1
0.16713,0.68234,0.94436,0.73517,0.17379,0.47332,0.33957,0.67342,0.12097,0.89988,0.14154,0.78624,0.055155,0.71945,0.10163,0.26069,0.65051,0.61499,0.37474,0.31993,0.2387,0.023504,0.9389,0.68468,0.12089,0.78584,0.21346,10
0.73788,0.86148,0.192,0.023675,0.045966,0.37916,0.21685,0.64378,0.71217,0.54871,0.9624,0.096413,0.43009,0.94852,0.37769,0.098604,0.40371,0.78858,0.75952,0.3084,0.025678,0.82164,0.66525,0.14269,0.23804,0.978,0.69086,2
0.85452,0.42769,0.26114,0.25905,0.38125,0.095099,0.33672,0.78806,0.82377,0.74003,0.40434,0.8312,0.88309,0.14517,0.47562,0.83045,0.40311,0.59614,0.40636,0.52605,0.80881,0.21072,0.026661,0.59131,0.35669,0.68718,0.44953,8
0.81163,0.074007,0.59703,0.69195,0.73744,0.90385,0.85896,0.024706,0.35584,0.81041,0.54891,0.25996,0.76291,0.54884,0.88242,0.40624,0.76222,0.66699,0.64212,0.59717,0.18954,0.52493,0.93069,0.11802,0.28469,0.47469,0.90242,3
0.33549,0.85641,0.59819,0.78412,0.6655,0.26379,0.6691,0.64096,0.88444,0.14074,0.21678,0.78646,0.94666,0.28521,0.52273,0.75461,0.59475,0.38353,0.66871,0.85039,0.45446,0.88095,0.30712,0.21609,0.28497,0.52505,0.50174,4
0.8108,0.070203,0.59439,0.68864,0.74047,0.90578,0.85876,0.024998,0.35585,0.80844,0.54858,0.26309,0.7608,0.54702,0.87989,0.40585,0.76153,0.66761,0.64176,0.59495,0.19095,0.52259,0.9289,0.11772,0.28692,0.47498,0.90373,3
0.33452,0.85637,0.596,0.78128,0.67111,0.26058,0.67026,0.64361,0.88115,0.14203,0.21673,0.7891,0.9517,0.28782,0.52219,0.75512,0.59795,0.37753,0.67072,0.84806,0.45329,0.8786,0.30969,0.21043,0.28455,0.52069,0.49895,4
0.85757,0.42939,0.26467,0.26311,0.38145,0.098206,0.33676,0.7855,0.82805,0.73831,0.40085,0.82706,0.88912,0.14184,0.47617,0.83366,0.40378,0.5934,0.40167,0.5245,0.80551,0.2109,0.024841,0.59564,0.35982,0.68878,0.45394,8
0.40187,0.13908,0.37784,0.73889,0.54825,0.53045,0.16886,0.76231,0.28106,0.78896,0.46098,0.95743,0.12517,0.31005,0.89761,0.86397,0.92579,0.78792,0.5655,0.82573,0.097717,0.092497,0.55886,0.81197,0.18962,0.5293,0.95016,7
0.40968,0.14039,0.38292,0.74564,0.53985,0.52432,0.17512,0.76545,0.29099,0.78492,0.45883,0.94662,0.11822,0.31214,0.88427,0.85899,0.93013,0.7912,0.57065,0.82642,0.097232,0.094211,0.55283,0.81801,0.19093,0.52665,0.95103,7
0.73871,0.85748,0.19254,0.023652,0.046447,0.38276,0.21389,0.64254,0.71305,0.54556,0.95801,0.096536,0.43056,0.94817,0.38138,0.097896,0.40467,0.78606,0.75475,0.31343,0.025203,0.82569,0.66463,0.14198,0.23768,0.97368,0.69283,2
0.42916,0.14163,0.8316,0.16771,0.81057,0.64418,0.14445,0.02449,0.97873,0.16805,0.52256,0.47465,0.80877,0.14148,0.43074,0.74057,0.9539,0.71521,0.28667,0.8085,0.095842,0.61942,0.61799,0.16586,0.68803,0.14163,0.61981,9
0.73873,0.85576,0.18733,0.020515,0.045547,0.38308,0.2163,0.64388,0.71028,0.54783,0.96054,0.097744,0.42526,0.95447,0.38155,0.092415,0.4018,0.78453,0.75928,0.31032,0.022213,0.82056,0.6686,0.14559,0.24022,0.9781,0.69486,2
0.93559,0.23704,0.47607,0.42323,0.85097,0.4337,0.50022,0.51465,0.24116,0.96099,0.56179,0.74117,0.66091,0.85793,0.95768,0.40039,0.27946,0.75768,0.17039,0.71128,0.59657,0.70636,0.95435,0.13966,0.35636,0.1197,0.85991,6
0.73844,0.86114,0.19051,0.027221,0.046164,0.38402,0.21406,0.64114,0.70958,0.54553,0.95644,0.093844,0.43152,0.95027,0.37968,0.092475,0.40207,0.78535,0.75502,0.31256,0.023157,0.82219,0.66891,0.14249,0.24138,0.97473,0.69168,2
0.42685,0.14197,0.83403,0.16585,0.80869,0.64189,0.14399,0.022607,0.97489,0.1657,0.52544,0.47429,0.81228,0.1423,0.43063,0.74047,0.95358,0.71494,0.28666,0.81126,0.096756,0.6176,0.61961,0.16594,0.68789,0.14455,0.61931,9
0.81106,0.072395,0.59715,0.68977,0.73786,0.90524,0.85522,0.02262,0.35782,0.81097,0.54936,0.26268,0.76242,0.54874,0.8821,0.40581,0.75885,0.66526,0.64436,0.59343,0.18954,0.52312,0.92906,0.12015,0.28486,0.47664,0.90288,3
0.40606,0.14407,0.37787,0.73375,0.53747,0.51947,0.16532,0.75819,0.27974,0.77688,0.44819,0.95102,0.12005,0.3087,0.87982,0.85333,0.92393,0.77531,0.55731,0.82042,0.083103,0.091171,0.54835,0.79619,0.18873,0.51811,0.94853,7
0.80826,0.073079,0.59506,0.69177,0.73962,0.90607,0.85851,0.023115,0.35773,0.80876,0.54943,0.2636,0.76274,0.54913,0.88262,0.40574,0.76011,0.66798,0.64205,0.59385,0.19201,0.5253,0.92697,0.11795,0.28667,0.47492,0.90231,3
0.40898,0.13881,0.38364,0.72752,0.54819,0.52239,0.16132,0.76453,0.28714,0.78473,0.44022,0.9387,0.11774,0.3086,0.88225,0.84397,0.92299,0.78808,0.56416,0.832,0.087725,0.1025,0.54919,0.80757,0.19678,0.52344,0.94699,7
0.33359,0.86169,0.59477,0.77991,0.66726,0.26167,0.67048,0.64229,0.87963,0.14326,0.218,0.78332,0.94748,0.28833,0.52301,0.75589,0.59422,0.38073,0.67246,0.8507,0.45707,0.8792,0.30751,0.21375,0.2874,0.52547,0.49534,4
0.92221,0.22441,0.47606,0.41149,0.84868,0.42967,0.49743,0.52899,0.2217,0.95831,0.57201,0.74187,0.65696,0.84367,0.97528,0.39058,0.28415,0.74794,0.15636,0.7167,0.59613,0.72095,0.95585,0.14124,0.36695,0.10839,0.85932,6
0.9554,0.25455,0.47545,0.42535,0.85857,0.42718,0.49467,0.53295,0.24718,0.96605,0.57966,0.73601,0.66745,0.87256,0.93745,0.40691,0.27781,0.73842,0.14319,0.72263,0.61527,0.73947,0.96474,0.12945,0.36479,0.13206,0.86941,6
0.16403,0.67722,0.92898,0.73776,0.16339,0.47488,0.32625,0.66113,0.1112,0.90434,0.14632,0.78539,0.046258,0.712,0.087396,0.27254,0.64496,0.61483,0.37829,0.31405,0.23918,0.019058,0.94366,0.68267,0.11583,0.78641,0.21244,10
0.40561,0.14369,0.37567,0.73855,0.54267,0.5227,0.16548,0.75843,0.28139,0.78679,0.44894,0.94505,0.11777,0.30711,0.87763,0.85912,0.9237,0.7749,0.56759,0.83061,0.089454,0.088475,0.54935,0.80472,0.18799,0.52101,0.94842,7
0.11704,0.57014,0.85722,0.66706,0.66897,0.45381,0.45408,0.50268,0.02216,0.4746,0.47547,0.12152,0.1646,0.7856,0.95358,0.95115,0.97642,0.40371,0.61952,0.50092,0.5482,0.64251,0.64258,0.26101,0.020591,0.87952,0.09449,5
0.85385,0.43181,0.25893,0.26138,0.37848,0.093172,0.33441,0.78555,0.82891,0.74114,0.40342,0.82805,0.88379,0.14249,0.4732,0.83323,0.40532,0.59436,0.40438,0.52688,0.8123,0.21032,0.02194,0.59269,0.36034,0.69036,0.45488,8
0.92656,0.23222,0.47847,0.4294,0.85393,0.43043,0.49927,0.52313,0.23786,0.96727,0.56813,0.73835,0.66443,0.85907,0.95267,0.40198,0.28459,0.75769,0.16399,0.71346,0.5956,0.71186,0.94418,0.14062,0.35573,0.11772,0.85871,6
0.33669,0.85616,0.59718,0.78161,0.6651,0.2629,0.66906,0.64197,0.88048,0.14545,0.21383,0.78418,0.95243,0.28806,0.5234,0.75747,0.59923,0.37941,0.67305,0.85044,0.45536,0.88124,0.31244,0.21308,0.28587,0.52309,0.49597,4
0.33495,0.85871,0.59582,0.78284,0.66806,0.26121,0.66876,0.64362,0.88175,0.14469,0.212,0.78769,0.94631,0.28663,0.52026,0.7561,0.5997,0.37919,0.66751,0.84776,0.45363,0.88077,0.31031,0.21544,0.28622,0.52552,0.49659,4
0.92616,0.2546,0.48768,0.44506,0.84936,0.42487,0.49333,0.51681,0.24149,0.95214,0.57712,0.75116,0.65995,0.8791,0.965,0.39617,0.29085,0.75842,0.15409,0.71296,0.61342,0.71799,0.95741,0.15565,0.34058,0.12221,0.87772,6
0.81086,0.072363,0.59516,0.69116,0.74039,0.90581,0.85641,0.024894,0.35773,0.81162,0.54896,0.26088,0.76306,0.54732,0.87951,0.4035,0.76014,0.66517,0.6415,0.59801,0.18917,0.52345,0.92772,0.11982,0.28374,0.47473,0.90543,3
0.81092,0.070314,0.59692,0.68894,0.73577,0.90338,0.85801,0.02464,0.35843,0.81038,0.5492,0.26038,0.76309,0.5487,0.88166,0.40574,0.76255,0.66561,0.64355,0.59691,0.18893,0.52524,0.92736,0.11798,0.28435,0.47468,0.90528,3
0.40788,0.14384,0.38508,0.7432,0.54794,0.52833,0.1719,0.7666,0.2849,0.79372,0.45703,0.95771,0.11767,0.31051,0.88301,0.85967,0.92852,0.78632,0.57363,0.83244,0.093101,0.099802,0.55396,0.81608,0.1912,0.52459,0.94568,7
0.73767,0.85983,0.19197,0.024937,0.048022,0.38425,0.21171,0.64408,0.71306,0.54456,0.95785,0.097939,0.42904,0.95319,0.37829,0.09468,0.40426,0.78709,0.75745,0.30928,0.025859,0.82134,0.66582,0.14402,0.24069,0.97856,0.69313,2
0.16475,0.6849,0.93227,0.73807,0.16804,0.47191,0.33221,0.66444,0.11897,0.90917,0.14382,0.78344,0.046957,0.71226,0.093469,0.26174,0.64503,0.61803,0.38202,0.31078,0.23659,0.024795,0.94893,0.68632,0.1196,0.78622,0.21308,10
0.9267,0.23248,0.47867,0.42769,0.85553,0.43769,0.49401,0.52739,0.24154,0.9671,0.56095,0.74059,0.66005,0.85862,0.95038,0.39664,0.27042,0.75725,0.16194,0.70977,0.59795,0.71451,0.94565,0.14328,0.35955,0.11578,0.85709,6
0.74289,0.85575,0.19287,0.025895,0.050575,0.382,0.21446,0.6413,0.71602,0.547,0.9574,0.096858,0.42885,0.95251,0.38134,0.097142,0.40636,0.78193,0.75767,0.31316,0.02572,0.82252,0.6625,0.14168,0.23535,0.9743,0.6909,2
0.14684,0.10596,0.13212,0.78938,0.15099,1.0095,0.13751,0.52842,0.748,0.80294,0.516,0.64252,0.83444,0.91489,0.21488,0.45689,0.23165,0.89178,0.70768,0.91769,0.37311,0.56887,0.67288,0.72166,0.74534,0.026058,0.16204,0
0.31532,0.42326,0.50504,0.20675,0.51517,0.49156,0.64968,0.75124,0.63167,0.17874,0.047328,0.11129,0.2926,1.0644,0.70923,0.26475,0.91195,0.36154,0.052868,0.89099,0.95347,0.86006,0.089711,0.95532,1.0078,0.87537,1.0026,0
0.80872,0.072992,0.59764,0.68948,0.73991,0.90353,0.85627,0.022177,0.35605,0.80866,0.54928,0.26253,0.76329,0.54728,0.87951,0.40305,0.76184,0.66701,0.64208,0.59375,0.19147,0.52315,0.928,0.12025,0.28676,0.47484,0.90346,3
0.73752,0.85942,0.18671,0.023906,0.050858,0.37946,0.21695,0.64435,0.71408,0.54875,0.95736,0.097447,0.42676,0.94867,0.3763,0.096709,0.40161,0.78673,0.75621,0.30999,0.020869,0.82468,0.66763,0.1451,0.23534,0.97772,0.69315,2
0.7381,0.86065,0.19031,0.026612,0.049899,0.37902,0.21721,0.63925,0.71032,0.55003,0.9576,0.098304,0.42795,0.95004,0.38003,0.092992,0.40273,0.7822,0.75688,0.30984,0.024012,0.81957,0.6662,0.14481,0.23998,0.97959,0.69054,2
0.11993,0.57265,0.85764,0.66533,0.66514,0.44989,0.45081,0.50155,0.022331,0.47474,0.47475,0.11834,0.16553,0.78736,0.95405,0.95319,0.97339,0.40569,0.61873,0.4992,0.54605,0.64089,0.64423,0.26324,0.022057,0.87994,0.09441,5
0.74051,0.86042,0.18917,0.02497,0.05111,0.38411,0.21162,0.64186,0.71291,0.54674,0.96299,0.098322,0.43088,0.9497,0.37697,0.094014,0.40319,0.78559,0.7543,0.30707,0.024838,0.82316,0.66301,0.13914,0.23513,0.97596,0.69229,2
0.73721,0.85828,0.18891,0.027118,0.050647,0.37798,0.21178,0.64065,0.71233,0.55004,0.96294,0.094435,0.43047,0.9517,0.38214,0.092789,0.4043,0.78755,0.754,0.31269,0.022459,0.82513,0.66588,0.1448,0.23933,0.97741,0.69198,2
0.16353,0.68597,0.93016,0.74,0.17028,0.47455,0.33022,0.66473,0.11814,0.90627,0.14341,0.78373,0.045775,0.71278,0.093677,0.26346,0.64631,0.62023,0.38165,0.30813,0.23497,0.026053,0.95225,0.68443,0.1179,0.78582,0.21381,10
0.16638,0.68482,0.93049,0.73875,0.16602,0.47444,0.3282,0.66587,0.12044,0.91018,0.14103,0.78567,0.045712,0.70973,0.094444,0.26136,0.64664,0.6178,0.38068,0.31169,0.23262,0.024469,0.94816,0.68357,0.11792,0.78479,0.21249,10
0.13727,0.45604,0.72014,0.63524,0.072869,0.48066,0.65461,0.10523,0.40361,0.06707,0.10463,0.046881,0.97872,0.41883,0.11012,0.4517,0.24204,0.58637,0.58747,0.19812,0.16158,0.93829,0.46017,0.1584,0.56639,0.83068,0.024505,0
0.42918,0.14347,0.8338,0.16551,0.8105,0.64252,0.14368,0.025182,0.97581,0.1685,0.52222,0.47448,0.81194,0.14193,0.42992,0.73854,0.9537,0.71481,0.28417,0.80875,0.092167,0.61662,0.62,0.16757,0.68834,0.1418,0.61922,9
0.42758,0.14198,0.83379,0.16514,0.81075,0.64436,0.1439,0.022894,0.97726,0.16768,0.52448,0.47458,0.81307,0.14433,0.4275,0.74052,0.95198,0.71343,0.28745,0.81101,0.094094,0.6196,0.61709,0.16784,0.68968,0.14194,0.61665,9
0.38978,0.14415,0.38079,0.73593,0.54558,0.52009,0.16281,0.76515,0.284,0.78053,0.4427,0.9503,0.10544,0.30069,0.87547,0.85418,0.92066,0.78267,0.57815,0.83416,0.096753,0.097809,0.54484,0.8086,0.19162,0.52146,0.94039,7
0.16187,0.70744,0.9223,0.73246,0.13176,0.46907,0.33575,0.68151,0.10516,0.88049,0.12008,0.78815,0.044786,0.72646,0.087522,0.26215,0.63219,0.60964,0.36237,0.32364,0.21834,0.024519,0.9428,0.68275,0.12632,0.78438,0.22935,10
0.62842,0.13582,0.416,0.070079,0.70601,0.43597,0.96265,0.37733,0.022058,0.82306,0.87724,0.48182,0.865,0.92542,0.81834,0.74883,0.75276,0.34027,0.46591,0.2563,0.269,0.19617,0.16149,0.79859,0.44774,0.2302,0.44557,0
0.74218,0.85991,0.18696,0.02319,0.050536,0.3806,0.21103,0.64005,0.71343,0.54421,0.9566,0.09358,0.42631,0.95312,0.38278,0.096476,0.40356,0.78327,0.75763,0.31311,0.026915,0.8233,0.66645,0.14434,0.2405,0.97411,0.69102,2
0.15797,0.66801,0.92878,0.72091,0.16559,0.48206,0.35742,0.64828,0.10967,0.89985,0.1297,0.80222,0.072107,0.72365,0.082194,0.25056,0.67869,0.61513,0.37529,0.31082,0.2526,0.028469,0.97465,0.69735,0.10116,0.77396,0.21136,10
0.53729,0.53031,0.71073,0.99127,0.60566,1.0982,0.47721,0.39157,0.20876,0.073431,0.82593,0.08664,0.54935,0.35752,0.13636,0.16074,1.0236,0.3953,0.045044,0.097055,0.71758,0.58929,0.82262,0.63066,0.98432,0.74824,0.86838,0
0.16614,0.68446,0.93129,0.7389,0.16741,0.47293,0.33244,0.66518,0.11944,0.90941,0.14222,0.78328,0.049582,0.71375,0.095027,0.26099,0.64433,0.61923,0.38093,0.31163,0.23775,0.023935,0.9487,0.68483,0.12023,0.78478,0.21337,10
0.47535,0.16649,0.26907,1.0608,0.077331,0.66906,0.96901,0.79752,0.55909,0.61478,0.81879,0.89171,0.060566,0.39814,0.62142,0.76237,0.58214,0.1046,0.8244,0.2967,0.66056,0.45162,1.0448,0.88587,0.88961,0.74351,0.75148,0
0.40738,0.14642,0.38595,0.75011,0.5567,0.52928,0.17506,0.76326,0.29,0.78669,0.46414,0.95553,0.12496,0.31206,0.87995,0.85974,0.92977,0.78883,0.56866,0.83579,0.087741,0.10293,0.55868,0.80868,0.18867,0.52908,0.95611,7
0.33106,0.86047,0.59969,0.77929,0.67027,0.26415,0.66418,0.64487,0.88204,0.14492,0.21277,0.78444,0.94797,0.28259,0.52244,0.75393,0.59639,0.3812,0.67122,0.84913,0.45479,0.87871,0.31001,0.2114,0.28571,0.52268,0.50056,4
0.73978,0.85525,0.18877,0.024508,0.048506,0.37835,0.21431,0.63957,0.71217,0.54867,0.96265,0.097594,0.42891,0.95089,0.38175,0.093224,0.40165,0.78351,0.75575,0.30835,0.02316,0.8238,0.66765,0.13879,0.23738,0.98009,0.69208,2
0.80864,0.072057,0.59666,0.68907,0.73978,0.9057,0.85531,0.022836,0.35458,0.80805,0.549,0.26065,0.76274,0.54713,0.88204,0.40387,0.76003,0.66541,0.64162,0.59695,0.19132,0.52244,0.93126,0.11852,0.28406,0.47772,0.90643,3
0.40521,0.14773,0.38672,0.76068,0.54976,0.51996,0.18038,0.76141,0.29118,0.78425,0.45585,0.94419,0.12733,0.3091,0.89045,0.85476,0.92813,0.7833,0.57165,0.83415,0.10209,0.092382,0.55172,0.80422,0.19119,0.5266,0.96384,7
0.42725,0.14199,0.83416,0.16541,0.80852,0.64411,0.14459,0.021796,0.97863,0.16761,0.52472,0.47654,0.81198,0.14201,0.42719,0.7402,0.95365,0.71491,0.28474,0.80929,0.09595,0.61793,0.61785,0.16871,0.6882,0.14381,0.62021,9
0.11288,0.024667,0.3737,0.69677,0.39271,0.22847,0.28484,0.89981,0.34556,0.627,0.30328,0.067027,0.19737,0.57416,0.80858,0.17859,0.70884,0.78815,0.093817,0.94913,0.75551,0.59356,0.26482,0.60034,0.22781,0.50836,0.17392,0
0.40412,0.14794,0.39473,0.74621,0.54217,0.53454,0.16654,0.7689,0.29283,0.78017,0.44815,0.96206,0.12397,0.30658,0.89204,0.87406,0.94148,0.7999,0.55911,0.83514,0.10223,0.10758,0.54053,0.79764,0.18935,0.52374,0.95398,7
0.17195,0.68607,0.93681,0.73719,0.15761,0.47096,0.335,0.66089,0.12807,0.91531,0.14753,0.78402,0.051752,0.71279,0.10521,0.26385,0.64432,0.61446,0.37687,0.30784,0.23846,0.03191,0.94251,0.68871,0.1255,0.77996,0.21904,10
0.81141,0.069602,0.59702,0.68923,0.7394,0.90591,0.85801,0.02506,0.3578,0.80806,0.54889,0.26045,0.76091,0.547,0.88176,0.40384,0.76008,0.66728,0.64352,0.59706,0.1883,0.5232,0.92762,0.11785,0.28754,0.47471,0.90551,3
0.58434,0.86148,0.026079,0.77612,0.32618,0.78362,0.6299,0.25016,0.23086,0.25081,0.91293,0.19239,0.82844,0.72466,0.48965,0.61921,0.55329,0.071745,0.17024,0.94459,0.36364,0.41289,0.51536,0.35852,0.025281,0.71412,0.3281,0
0.7401,0.85811,0.18653,0.02388,0.046227,0.38411,0.2135,0.64378,0.7112,0.54784,0.95904,0.098059,0.42945,0.95013,0.37894,0.094597,0.40324,0.78256,0.75518,0.31348,0.022939,0.82092,0.66333,0.14272,0.23741,0.97487,0.69628,2
0.85672,0.42882,0.26334,0.25931,0.38005,0.093754,0.33379,0.78978,0.82864,0.73887,0.40177,0.83196,0.88932,0.14089,0.47457,0.83093,0.40681,0.59469,0.40686,0.52083,0.808,0.21646,0.021441,0.59549,0.36068,0.68994,0.45507,8
0.33063,0.85575,0.59519,0.78276,0.66919,0.26136,0.66976,0.64662,0.88242,0.14651,0.21778,0.78562,0.95186,0.28814,0.52035,0.75691,0.59754,0.37763,0.67084,0.85004,0.45732,0.87888,0.30873,0.21699,0.28518,0.52023,0.49993,4
0.93269,0.24278,0.47066,0.43394,0.85767,0.42337,0.49972,0.52007,0.23687,0.96599,0.56271,0.72589,0.67666,0.87008,0.96631,0.40603,0.28928,0.77199,0.16167,0.71648,0.58686,0.70795,0.95029,0.14129,0.36758,0.12988,0.86022,6
0.1508,0.69118,0.91847,0.74609,0.18269,0.44346,0.32298,0.66123,0.14422,0.92313,0.12459,0.77751,0.050411,0.69953,0.10617,0.25117,0.6462,0.62585,0.41741,0.30775,0.23459,0.011202,0.93907,0.70644,0.12074,0.78487,0.22809,10
0.17934,0.6828,0.92154,0.75699,0.17336,0.4637,0.31804,0.65873,0.1007,0.92188,0.13724,0.7796,0.043106,0.7267,0.093553,0.25935,0.64151,0.6025,0.37822,0.3178,0.24605,0.0066658,0.95274,0.68166,0.1302,0.76835,0.21569,10
0.16373,0.68353,0.93184,0.72968,0.18881,0.46004,0.326,0.6723,0.12348,0.89256,0.1515,0.77567,0.053867,0.71449,0.093539,0.25136,0.64527,0.61424,0.37163,0.29212,0.22606,0.010976,0.94086,0.68808,0.11491,0.78002,0.22298,10
0.33269,0.85559,0.596,0.78393,0.66545,0.25989,0.66741,0.64121,0.87986,0.14061,0.21541,0.78548,0.94602,0.28276,0.52396,0.75375,0.59518,0.38244,0.67142,0.85359,0.45353,0.88053,0.30709,0.21493,0.28425,0.52634,0.49664,4
0.40738,0.14346,0.3791,0.74202,0.54551,0.52963,0.16729,0.76349,0.28579,0.78516,0.4475,0.95696,0.115,0.30826,0.88456,0.85993,0.92827,0.78871,0.5717,0.84077,0.10519,0.096712,0.55111,0.8056,0.19472,0.53125,0.95646,7
0.7377,0.85547,0.19058,0.020774,0.047321,0.37956,0.21194,0.64321,0.71223,0.54361,0.96101,0.095019,0.42905,0.94975,0.3821,0.095755,0.40834,0.78211,0.75807,0.31065,0.024764,0.82506,0.66417,0.13947,0.23649,0.97931,0.69177,2
0.80829,0.072211,0.59704,0.68793,0.7375,0.90571,0.85845,0.025327,0.35559,0.81078,0.54706,0.26044,0.7627,0.54722,0.8824,0.40599,0.75963,0.66427,0.64409,0.59492,0.18934,0.52303,0.92787,0.11799,0.28442,0.47671,0.90341,3
0.18181,0.70535,0.93734,0.75446,0.17071,0.47388,0.32375,0.66687,0.11289,0.86616,0.13556,0.80175,0.04828,0.73375,0.11941,0.2406,0.64805,0.62755,0.37395,0.31595,0.24638,0.029637,0.9704,0.66756,0.11369,0.7831,0.21698,10
0.80865,0.069917,0.59746,0.68857,0.74019,0.90601,0.85873,0.023038,0.35839,0.80904,0.54953,0.26373,0.75992,0.54582,0.88013,0.40663,0.7621,0.66777,0.64443,0.59746,0.19181,0.52301,0.92847,0.11776,0.28498,0.47719,0.90585,3
0.80814,0.070581,0.59484,0.68909,0.73729,0.9033,0.85643,0.022778,0.35776,0.80769,0.54642,0.26297,0.76232,0.55075,0.88275,0.40566,0.7622,0.66774,0.64198,0.59752,0.18946,0.52526,0.92905,0.11844,0.28656,0.47693,0.9053,3
0.16515,0.67079,0.93571,0.72412,0.14448,0.47515,0.33908,0.65954,0.12588,0.91945,0.14904,0.78344,0.052143,0.7077,0.10378,0.26695,0.64231,0.61389,0.38322,0.29832,0.23706,0.02636,0.9414,0.7036,0.10896,0.77529,0.19613,10
0.8074,0.069117,0.59761,0.6915,0.73968,0.9058,0.85784,0.024723,0.35602,0.81114,0.54704,0.26038,0.7641,0.54907,0.88156,0.40295,0.76014,0.66466,0.64349,0.59419,0.19142,0.52499,0.9282,0.11728,0.28828,0.47725,0.90312,3
0.95768,0.23313,0.4918,0.42177,0.85391,0.43741,0.52235,0.54449,0.25731,0.96375,0.579,0.74714,0.65294,0.88196,0.9622,0.41462,0.27892,0.75911,0.15667,0.69124,0.61517,0.68358,0.94375,0.13904,0.35952,0.11922,0.85223,6
0.17629,0.68573,0.92762,0.74535,0.1627,0.47223,0.3332,0.6684,0.12194,0.90775,0.14574,0.77637,0.041128,0.71157,0.093407,0.2571,0.63829,0.61736,0.38462,0.31218,0.22984,0.018253,0.9486,0.68333,0.11735,0.79627,0.21107,10
0.81081,0.072647,0.59512,0.69225,0.73967,0.90607,0.85869,0.024521,0.35833,0.81061,0.54623,0.25998,0.76049,0.54707,0.88189,0.40409,0.75933,0.66731,0.64125,0.59425,0.19114,0.52248,0.93065,0.11993,0.28837,0.47478,0.90704,3
0.80801,0.069961,0.59723,0.68757,0.73982,0.90353,0.85564,0.023124,0.35567,0.81061,0.54715,0.26253,0.76019,0.5453,0.8817,0.40582,0.7619,0.6672,0.6416,0.59465,0.19098,0.52331,0.92819,0.12002,0.28452,0.47674,0.90511,3
0.18214,0.68795,0.92347,0.73042,0.16148,0.48919,0.31667,0.67178,0.1169,0.90671,0.14906,0.7782,0.052897,0.71274,0.097574,0.24836,0.64348,0.59292,0.38758,0.2953,0.25259,0.028913,0.95802,0.69153,0.11026,0.77899,0.19637,10
