@relation m-out_data_18-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute class {0,1,2,3,4,5,6,7}

@data
0.14284,0.58315,0.21563,0.50311,0.41358,0.17251,0.41246,0.47663,0.9726,0.52419,0.16937,0.79695,0.44065,0.023205,0.83728,0.70199,0.36495,0.92784,0.10608,0.28141,0.91592,0.90936,2
0.41735,0.5014,0.083757,0.47239,0.02844,0.91641,0.71984,0.38914,0.16744,0.77701,0.41769,0.27775,0.33407,0.58316,0.11155,0.88971,0.33144,0.80754,0.69466,0.72088,0.97238,0.11277,5
0.38574,0.30927,0.58982,0.90704,0.031134,0.45143,0.6471,0.078704,0.86088,0.97464,0.41245,0.14176,0.88734,0.55811,0.14155,0.7479,0.35849,0.74264,0.30022,0.9683,0.39164,0.17167,4
0.39275,0.30265,0.58707,0.91842,0.030788,0.44282,0.64677,0.078141,0.85285,0.97408,0.40973,0.1452,0.88828,0.56486,0.14146,0.75927,0.35645,0.74854,0.3085,0.97143,0.39218,0.16213,4
0.39306,0.2999,0.58193,0.91711,0.023705,0.45149,0.64824,0.080017,0.8514,0.96781,0.41011,0.14522,0.88989,0.55282,0.14106,0.75069,0.35895,0.74685,0.30081,0.97627,0.39452,0.17445,4
0.13461,0.59233,0.22424,0.50294,0.41384,0.16276,0.42325,0.4706,0.97048,0.53103,0.16304,0.80716,0.4423,0.031252,0.83722,0.70214,0.35757,0.92764,0.11392,0.28048,0.91508,0.9203,2
0.11492,0.55559,0.20476,0.80054,0.335,0.95422,0.59492,0.26709,0.52409,0.71316,0.8197,0.34644,0.23398,0.66378,0.72386,0.31107,0.75244,0.14507,0.4065,0.59402,0.35474,0.1842,6
0.83243,0.60897,0.80584,0.24827,0.35961,0.94444,0.02619,0.74936,0.91528,0.75047,0.86293,0.1965,0.3346,0.47195,0.72207,0.22329,0.44448,0.13976,0.41898,0.082552,0.69229,0.6409,3
0.1406,0.58985,0.21782,0.4955,0.41439,0.1628,0.42295,0.46866,0.97103,0.52504,0.16975,0.80446,0.44312,0.032339,0.82912,0.69794,0.35588,0.91916,0.10764,0.28308,0.92296,0.90903,2
0.83154,0.61047,0.80527,0.25025,0.36156,0.94368,0.027827,0.75111,0.91424,0.74851,0.86084,0.19658,0.33433,0.47016,0.72415,0.22095,0.44324,0.13849,0.41798,0.082261,0.69323,0.63806,3
0.83414,0.61,0.80476,0.24935,0.36185,0.94537,0.026418,0.75233,0.91524,0.75034,0.86201,0.1945,0.33285,0.47141,0.72446,0.22082,0.44361,0.14043,0.41735,0.082892,0.69183,0.64065,3
0.83182,0.61082,0.80385,0.2497,0.36218,0.94566,0.026859,0.74984,0.91607,0.74822,0.86274,0.19346,0.33471,0.47277,0.72351,0.22154,0.44418,0.13954,0.41797,0.084549,0.69357,0.64106,3
0.6648,0.81741,0.38536,0.92983,0.82519,0.28445,0.66989,0.70316,0.65528,0.028223,1.0081,0.89945,0.89671,0.21692,0.11305,0.36731,0.55551,0.42934,0.15247,0.7116,1.0469,0.46057,0
0.3926,0.30192,0.58788,0.91668,0.035023,0.4431,0.64697,0.086365,0.86178,0.9689,0.41996,0.14396,0.89961,0.56294,0.14325,0.75054,0.3552,0.74713,0.30214,0.9694,0.39429,0.17187,4
0.38033,0.30185,0.58102,0.92223,0.019869,0.443,0.64777,0.080504,0.85991,0.97658,0.41941,0.13648,0.89517,0.55985,0.14615,0.75764,0.36412,0.75311,0.31151,0.97122,0.38219,0.16476,4
0.83198,0.60918,0.8061,0.2502,0.36083,0.94511,0.028243,0.7518,0.91589,0.74923,0.8612,0.19531,0.33307,0.47212,0.72432,0.22163,0.44414,0.13904,0.4165,0.082747,0.69316,0.63877,3
0.38506,0.31048,0.59354,0.91067,0.022523,0.44165,0.6485,0.080564,0.86123,0.97505,0.41276,0.13475,0.89606,0.55773,0.13578,0.74937,0.36727,0.75338,0.307,0.97581,0.3843,0.16207,4
0.38688,0.30015,0.58136,0.91901,0.025113,0.45,0.64929,0.081054,0.85262,0.96841,0.41249,0.13638,0.89847,0.5585,0.1347,0.75687,0.3638,0.74826,0.31018,0.97769,0.39415,0.16449,4
0.14048,0.59227,0.22372,0.49501,0.42086,0.17018,0.41214,0.4766,0.97126,0.5251,0.17205,0.79601,0.44909,0.019864,0.83643,0.69835,0.35523,0.91859,0.11368,0.27496,0.92445,0.92121,2
0.17849,0.60004,0.19828,0.82861,0.35259,0.98189,0.54844,0.30711,0.55661,0.72796,0.80992,0.36008,0.25579,0.72367,0.70596,0.36886,0.78081,0.18811,0.36545,0.60108,0.40959,0.16562,6
0.87927,0.50809,0.13731,0.095328,0.61038,0.55434,0.79756,0.28054,0.57412,0.077821,0.35683,0.4174,0.49376,0.70173,0.52874,0.89562,0.86707,0.40186,0.55171,0.7154,0.19123,0.23694,0
0.8336,0.61193,0.80465,0.24894,0.35969,0.94509,0.026328,0.74957,0.9154,0.74908,0.86293,0.19603,0.33459,0.47326,0.72241,0.22273,0.44441,0.13831,0.4191,0.084491,0.6923,0.64075,3
0.83282,0.61196,0.80579,0.25098,0.36105,0.94611,0.028088,0.75152,0.91675,0.74923,0.86066,0.19376,0.33352,0.47145,0.72403,0.22092,0.44293,0.14012,0.4194,0.083792,0.69096,0.63818,3
0.13547,0.58288,0.21554,0.50193,0.41357,0.15953,0.42309,0.47102,0.97458,0.52089,0.16458,0.7943,0.43836,0.031617,0.83006,0.69776,0.35771,0.92713,0.10552,0.28171,0.91585,0.91209,2
0.40069,0.49846,0.8759,0.63988,0.32296,0.40574,0.85608,0.10376,0.41177,1.2179,0.66348,0.080818,1.1435,0.96868,0.11812,0.51654,0.85747,0.30085,0.51705,0.40442,0.14794,0.19193,0
0.023498,0.084976,0.85912,0.81559,0.86399,0.94191,0.98662,0.3375,0.93062,0.79904,0.20085,0.10983,0.50551,0.88735,0.27267,0.92484,0.42247,0.20214,0.60789,0.96131,0.1087,0.89472,7
0.83232,0.60857,0.80653,0.25122,0.36182,0.94529,0.029006,0.75101,0.91703,0.7485,0.86094,0.19578,0.33254,0.47218,0.72165,0.22086,0.44412,0.13897,0.41656,0.083845,0.69293,0.63995,3
0.395,0.30218,0.59118,0.91901,0.024298,0.43763,0.6407,0.086758,0.86117,0.97619,0.41864,0.13709,0.88802,0.55987,0.14159,0.75818,0.35786,0.74741,0.30012,0.97981,0.38494,0.16499,4
0.83141,0.61088,0.80583,0.25017,0.36189,0.94506,0.027136,0.7492,0.91388,0.74818,0.86145,0.19494,0.33463,0.47069,0.72443,0.22175,0.44301,0.13832,0.41913,0.084881,0.69212,0.63986,3
0.34627,0.75156,0.23153,0.025882,0.74008,0.68782,1.05,0.29651,0.65611,0.6702,0.38287,0.19309,0.052166,0.11256,0.15489,0.2684,0.087173,0.49889,0.90118,0.3176,0.61356,0.49786,0
0.41598,0.49893,0.08367,0.47294,0.026184,0.91911,0.71931,0.38863,0.16623,0.77619,0.41651,0.27799,0.33254,0.58331,0.11179,0.89071,0.33355,0.80619,0.69415,0.71829,0.97341,0.11207,5
0.41825,0.49908,0.08314,0.473,0.027869,0.91775,0.72105,0.3902,0.16818,0.7781,0.41472,0.27803,0.3352,0.582,0.11297,0.89043,0.33344,0.80524,0.69424,0.71961,0.97071,0.11036,5
0.19141,0.60509,0.18097,0.84498,0.4231,1.0045,0.5902,0.31106,0.56923,0.72996,0.81834,0.34917,0.2633,0.70793,0.66778,0.35091,0.79928,0.17018,0.37757,0.61337,0.39436,0.15349,6
0.027867,0.083554,0.85747,0.80651,0.85942,0.94465,0.97261,0.33448,0.91635,0.80697,0.19395,0.11128,0.50049,0.88799,0.27827,0.91552,0.4162,0.19525,0.61074,0.94579,0.11092,0.88989,7
0.66553,0.61394,0.29065,0.82684,0.97165,1.0011,0.33836,0.45901,0.05644,0.96848,0.29735,0.43367,0.17036,0.36116,0.30351,0.7689,0.27489,0.61694,0.41468,0.092003,0.92792,1.0684,0
0.83211,0.61043,0.80479,0.2496,0.35927,0.94457,0.026629,0.75116,0.91645,0.74929,0.86278,0.19431,0.33496,0.47133,0.72339,0.22225,0.4437,0.13772,0.41666,0.083478,0.69298,0.63923,3
0.14193,0.58431,0.22826,0.49564,0.41899,0.16463,0.42558,0.47691,0.9707,0.52399,0.17054,0.80291,0.45059,0.030807,0.82779,0.69879,0.36384,0.92856,0.11601,0.27396,0.92333,0.90969,2
0.083439,0.2772,0.80426,0.30291,0.16814,0.16692,0.11437,0.13748,0.22402,0.30228,0.9419,0.50085,0.63881,0.52653,0.36413,0.5241,0.66535,0.69334,0.72565,0.83308,0.58185,0.47146,1
0.39385,0.30298,0.59052,0.91836,0.024215,0.45325,0.64725,0.088752,0.86312,0.96688,0.41184,0.13654,0.89606,0.55141,0.13168,0.75071,0.35806,0.74691,0.31015,0.97028,0.38615,0.16273,4
0.83243,0.60896,0.80397,0.25065,0.36117,0.94568,0.026631,0.7494,0.91696,0.75099,0.86274,0.19448,0.33423,0.47089,0.72282,0.22243,0.44421,0.14035,0.41838,0.083436,0.69224,0.63993,3
0.66109,0.35534,0.2656,0.10704,0.073324,0.35966,0.23091,0.098019,0.38409,0.60739,0.27088,0.83575,0.69061,0.79088,0.69053,0.24975,0.74874,0.78242,0.18457,0.61461,0.16369,0.85182,0
0.027428,0.084269,0.85539,0.80781,0.86293,0.94617,0.97192,0.3311,0.91813,0.80758,0.19639,0.1117,0.49914,0.88973,0.27853,0.914,0.41433,0.19403,0.6138,0.94509,0.11114,0.88865,7
0.39387,0.3087,0.58771,0.91826,0.019543,0.44948,0.64197,0.08087,0.85437,0.96923,0.41857,0.13669,0.88996,0.55315,0.14212,0.74977,0.35761,0.75353,0.30924,0.97596,0.39133,0.16473,4
0.2734,0.32959,0.71511,0.46871,0.36145,0.51156,0.20717,0.51309,1.0219,0.24163,0.85036,0.44007,0.75491,0.33943,0.9079,0.5685,0.46147,0.18109,0.4779,0.16941,0.11065,0.62344,0
0.83142,0.61149,0.8048,0.24856,0.3598,0.94299,0.028815,0.75047,0.917,0.74937,0.8617,0.1966,0.33428,0.47088,0.72375,0.22141,0.44492,0.13944,0.41926,0.083787,0.69385,0.64106,3
0.033648,0.075375,0.85343,0.80047,0.85664,0.94111,0.97323,0.33579,0.91593,0.80693,0.18738,0.10839,0.5002,0.89407,0.28314,0.91642,0.41583,0.19276,0.6151,0.94321,0.11376,0.89244,7
0.41659,0.50039,0.08272,0.47341,0.027962,0.91673,0.71971,0.38831,0.16643,0.77536,0.41549,0.27989,0.33414,0.58219,0.11193,0.89185,0.33339,0.80566,0.69479,0.71981,0.97154,0.11249,5
0.14246,0.57116,0.18338,0.80055,0.36213,0.97358,0.56656,0.30837,0.54079,0.72326,0.80292,0.33818,0.25434,0.69807,0.70945,0.35354,0.77004,0.15415,0.37272,0.58024,0.37934,0.14595,6
0.41668,0.49906,0.082503,0.47307,0.028873,0.91759,0.72206,0.38849,0.16743,0.77689,0.41588,0.27914,0.332,0.58261,0.11119,0.8888,0.33131,0.80646,0.69467,0.72118,0.97353,0.10945,5
0.38791,0.29863,0.58264,0.90921,0.022806,0.44184,0.63863,0.086264,0.86214,0.96886,0.42294,0.14234,0.89509,0.55129,0.14212,0.74663,0.35703,0.75406,0.3017,0.97072,0.38488,0.16509,4
0.14319,0.58972,0.20583,0.80993,0.33451,0.98053,0.55152,0.32732,0.56966,0.70875,0.78988,0.34136,0.26515,0.69337,0.69553,0.34584,0.7755,0.18289,0.37867,0.54643,0.39458,0.11937,6
0.83319,0.60883,0.80634,0.24877,0.36109,0.94353,0.027836,0.75038,0.91676,0.75072,0.86158,0.195,0.33358,0.47296,0.72146,0.22102,0.44511,0.1388,0.41687,0.081794,0.69093,0.63973,3
0.14134,0.59023,0.22481,0.50061,0.41393,0.16148,0.4132,0.47907,0.9709,0.52358,0.1695,0.79607,0.44022,0.031059,0.83504,0.68914,0.36295,0.92478,0.11343,0.28387,0.91659,0.91072,2
0.15899,0.59057,0.19805,0.76877,0.36122,0.99942,0.57764,0.31809,0.54561,0.75211,0.75826,0.36641,0.26618,0.72417,0.68902,0.37958,0.76812,0.17532,0.39506,0.5885,0.39289,0.19015,6
0.83302,0.61136,0.80671,0.24855,0.35969,0.94552,0.029115,0.74989,0.91672,0.74946,0.8612,0.19499,0.33489,0.47034,0.72262,0.22086,0.44272,0.13728,0.41803,0.084976,0.69339,0.64121,3
0.4155,0.50031,0.084263,0.47253,0.026963,0.91834,0.72124,0.38767,0.16599,0.77617,0.41632,0.27905,0.3341,0.58432,0.11015,0.88979,0.33137,0.80533,0.69203,0.72006,0.97049,0.11105,5
0.39237,0.31391,0.5825,0.92068,0.020421,0.45443,0.63737,0.07736,0.86168,0.97533,0.41874,0.14457,0.8858,0.56185,0.13292,0.75003,0.35437,0.75488,0.30136,0.97727,0.38615,0.1611,4
0.8327,0.6105,0.80688,0.24925,0.36181,0.94393,0.026092,0.75186,0.91705,0.74792,0.86338,0.19616,0.33382,0.47069,0.72289,0.22237,0.44418,0.1386,0.41881,0.082704,0.69379,0.63992,3
0.13454,0.58211,0.22371,0.49308,0.42154,0.16403,0.41462,0.48318,0.96391,0.53375,0.16474,0.80376,0.44289,0.030801,0.83002,0.70255,0.3633,0.92452,0.10596,0.28045,0.92167,0.91131,2
0.41799,0.50223,0.082494,0.47206,0.028464,0.91794,0.71949,0.3883,0.16598,0.77742,0.41574,0.27851,0.33265,0.58221,0.11003,0.88917,0.33261,0.80708,0.69263,0.72125,0.97232,0.11062,5
0.39302,0.30893,0.58886,0.91089,0.032301,0.44851,0.64155,0.086169,0.86511,0.96493,0.41282,0.14243,0.89517,0.55204,0.14131,0.74778,0.35726,0.74268,0.30758,0.97734,0.39671,0.16979,4
0.41503,0.49898,0.08238,0.47144,0.028743,0.91918,0.72186,0.39004,0.16768,0.77802,0.41713,0.27703,0.33252,0.58208,0.11241,0.89078,0.33146,0.80649,0.69363,0.71811,0.97224,0.11144,5
0.13529,0.58954,0.22436,0.4956,0.42291,0.16341,0.41663,0.47016,0.96172,0.53007,0.15772,0.80218,0.44946,0.02435,0.83967,0.69809,0.36258,0.92611,0.10882,0.27333,0.91438,0.91185,2
0.41501,0.49998,0.084153,0.47083,0.026296,0.91862,0.72098,0.3886,0.16762,0.77617,0.41604,0.27906,0.33535,0.58213,0.11093,0.89023,0.33245,0.80656,0.69329,0.72024,0.97311,0.1097,5
0.1417,0.5893,0.21868,0.5044,0.41383,0.16366,0.42323,0.46979,0.97498,0.53087,0.17323,0.80407,0.44953,0.021327,0.82651,0.69917,0.35683,0.91765,0.10672,0.28108,0.91194,0.9209,2
0.47149,0.66504,0.51817,0.85509,0.4204,0.74166,0.97653,0.70185,0.39605,0.36777,0.24303,0.96436,0.65317,0.33438,0.61588,0.42763,0.079016,0.45178,1.0105,0.63069,0.63962,0.22943,0
0.41583,0.50168,0.082818,0.47108,0.028037,0.91688,0.72136,0.38855,0.16492,0.77778,0.41487,0.27961,0.33439,0.58226,0.11236,0.89135,0.33172,0.80507,0.69349,0.71834,0.9715,0.11042,5
0.39321,0.30284,0.58759,0.9168,0.022475,0.44869,0.64868,0.093276,0.86544,0.96838,0.4203,0.13512,0.895,0.55292,0.13535,0.7556,0.35871,0.74453,0.30823,0.96992,0.38596,0.17603,4
0.41512,0.50134,0.083216,0.47089,0.026203,0.91661,0.72101,0.38858,0.16536,0.77532,0.41678,0.27722,0.33409,0.58189,0.11076,0.89084,0.33441,0.8067,0.69477,0.71854,0.9709,0.10994,5
0.41651,0.5017,0.081881,0.4732,0.029013,0.91813,0.71957,0.38855,0.16539,0.77695,0.41505,0.27899,0.33496,0.58163,0.11057,0.89099,0.33202,0.80541,0.69519,0.71884,0.97219,0.11165,5
0.020353,0.087349,0.85173,0.80676,0.86042,0.94512,0.96765,0.33558,0.91467,0.80476,0.19575,0.11085,0.50112,0.89464,0.28243,0.91811,0.41696,0.19035,0.61088,0.95159,0.11312,0.89104,7
0.14113,0.59205,0.21803,0.50427,0.41253,0.16091,0.41614,0.47712,0.97607,0.52457,0.16419,0.80316,0.44334,0.031165,0.8281,0.69182,0.3576,0.91595,0.10631,0.27253,0.92519,0.91829,2
0.41709,0.50081,0.082153,0.47229,0.02841,0.91608,0.7219,0.39016,0.16574,0.77629,0.41702,0.27989,0.33278,0.5832,0.11241,0.89075,0.33206,0.80734,0.69448,0.71992,0.97091,0.1117,5
0.8324,0.60985,0.80409,0.24902,0.35928,0.94388,0.026588,0.75039,0.91456,0.74988,0.86018,0.19634,0.3333,0.47189,0.72175,0.22261,0.44499,0.13807,0.418,0.085025,0.69334,0.63977,3
0.4166,0.50132,0.083409,0.47058,0.026777,0.91811,0.72179,0.38968,0.16509,0.77741,0.41747,0.2795,0.33361,0.58346,0.11186,0.8896,0.33397,0.80654,0.69392,0.72041,0.97228,0.11033,5
0.83239,0.61142,0.80556,0.24805,0.35929,0.94605,0.029237,0.75199,0.9163,0.74818,0.86163,0.19398,0.33239,0.47234,0.72275,0.22181,0.44344,0.14021,0.41901,0.082164,0.69344,0.64085,3
0.029949,0.086308,0.85247,0.81713,0.86515,0.9395,0.96727,0.33239,0.92518,0.80859,0.201,0.11065,0.51242,0.88736,0.28354,0.92611,0.40801,0.20061,0.62003,0.94282,0.11854,0.89581,7
0.081581,0.285,0.80568,0.30387,0.172,0.17665,0.10297,0.13088,0.21315,0.30213,0.92787,0.5025,0.64757,0.53531,0.35548,0.52673,0.66454,0.70741,0.73081,0.82561,0.58588,0.4615,1
0.13345,0.59285,0.21778,0.50304,0.42063,0.17222,0.42163,0.46937,0.96469,0.52286,0.17052,0.80429,0.44995,0.025061,0.83529,0.69823,0.3641,0.91915,0.11419,0.2811,0.91469,0.90988,2
0.15852,0.59186,0.19163,0.80617,0.37883,0.96464,0.57311,0.29661,0.53518,0.70266,0.80699,0.33265,0.24238,0.6836,0.69143,0.36779,0.76124,0.16939,0.37353,0.55588,0.35485,0.14449,6
0.39384,0.30156,0.58844,0.91822,0.035327,0.45088,0.64916,0.080974,0.86046,0.96866,0.4091,0.14281,0.88989,0.55864,0.13554,0.75085,0.35783,0.74371,0.30798,0.97626,0.38604,0.17306,4
0.83236,0.60954,0.80619,0.2491,0.36163,0.94314,0.028991,0.74992,0.91664,0.74993,0.86231,0.19601,0.33365,0.471,0.72403,0.22225,0.44542,0.13731,0.41639,0.083324,0.69191,0.63929,3
0.83276,0.61039,0.80719,0.25062,0.36162,0.944,0.028514,0.74924,0.91416,0.75057,0.86219,0.19601,0.33363,0.47185,0.72327,0.22278,0.44444,0.1388,0.41693,0.081877,0.69384,0.64053,3
0.13568,0.58236,0.21781,0.49062,0.41282,0.17279,0.42462,0.47868,0.97398,0.51971,0.17087,0.79656,0.44317,0.030665,0.83581,0.68537,0.3677,0.91958,0.11764,0.28171,0.91355,0.9097,2
0.16854,0.60394,0.19596,0.80641,0.36815,0.9963,0.54949,0.29501,0.53597,0.73508,0.81107,0.36432,0.25183,0.69433,0.70157,0.39598,0.78299,0.1394,0.39176,0.6013,0.40695,0.19197,6
0.13575,0.59353,0.2178,0.49074,0.41297,0.16292,0.42355,0.47696,0.96415,0.52498,0.17049,0.80484,0.44257,0.03641,0.83562,0.6918,0.36715,0.92471,0.10677,0.28089,0.91649,0.91769,2
0.14085,0.59023,0.22717,0.50363,0.42058,0.16417,0.42237,0.46841,0.96245,0.53131,0.17117,0.7945,0.44038,0.023426,0.83549,0.6894,0.36306,0.92774,0.11933,0.28144,0.9109,0.91248,2
0.14261,0.58006,0.22512,0.49596,0.41159,0.17018,0.41557,0.46947,0.96518,0.53064,0.1699,0.80536,0.44292,0.022004,0.83503,0.70064,0.35264,0.91826,0.11677,0.28127,0.91314,0.92156,2
0.83183,0.60987,0.80481,0.24928,0.36132,0.94476,0.027381,0.75236,0.91474,0.74793,0.86262,0.1941,0.33328,0.47314,0.72341,0.22397,0.44433,0.13851,0.41756,0.083858,0.69207,0.63943,3
0.83137,0.60975,0.80462,0.24908,0.36107,0.9447,0.028552,0.7503,0.9139,0.74961,0.86271,0.1935,0.33291,0.47204,0.7217,0.22348,0.44212,0.1384,0.41677,0.083241,0.69364,0.63939,3
0.83193,0.60995,0.80649,0.24869,0.3598,0.94499,0.027731,0.75106,0.91455,0.75026,0.86277,0.19363,0.33323,0.47043,0.72179,0.22275,0.44449,0.14044,0.41937,0.08323,0.69074,0.63902,3
0.39473,0.30256,0.57987,0.9181,0.01977,0.44887,0.6396,0.086799,0.86125,0.97584,0.41025,0.14202,0.88501,0.55237,0.14318,0.75065,0.36864,0.74779,0.29999,0.96975,0.39346,0.16463,4
0.16706,0.57644,0.17356,0.78861,0.35255,0.98222,0.54993,0.30596,0.55301,0.71733,0.78212,0.31081,0.25842,0.67411,0.6786,0.34477,0.77058,0.17448,0.38326,0.57222,0.37983,0.16446,6
0.83295,0.61055,0.80623,0.24917,0.36041,0.94334,0.028202,0.74982,0.91669,0.74956,0.86187,0.19462,0.33272,0.47055,0.72355,0.22307,0.44396,0.13833,0.41737,0.084095,0.69402,0.6394,3
0.39582,0.30157,0.58031,0.92004,0.031025,0.44142,0.63769,0.08048,0.8608,0.97814,0.41757,0.14748,0.88887,0.55078,0.13479,0.74855,0.36734,0.75407,0.30717,0.97814,0.39285,0.17142,4
0.8335,0.61156,0.80625,0.25098,0.36074,0.94337,0.026619,0.75071,0.9139,0.74877,0.86145,0.19476,0.33279,0.47222,0.72347,0.22104,0.44506,0.13943,0.41803,0.081874,0.69163,0.6391,3
0.83248,0.6119,0.80678,0.24871,0.36162,0.94406,0.026138,0.75006,0.91472,0.75058,0.86105,0.19631,0.33438,0.4709,0.72423,0.22354,0.44395,0.14043,0.4168,0.083026,0.69156,0.63837,3
0.83317,0.61168,0.80405,0.24842,0.35975,0.94616,0.027308,0.75221,0.91513,0.74898,0.86018,0.1941,0.3334,0.47154,0.72362,0.22208,0.44508,0.13861,0.41818,0.08428,0.69363,0.63977,3
0.4157,0.49994,0.084937,0.4712,0.027645,0.91613,0.71999,0.39012,0.16528,0.77806,0.41678,0.27925,0.33236,0.58402,0.11154,0.89136,0.33289,0.80682,0.69338,0.7181,0.9715,0.10952,5
0.16984,0.58396,0.18682,0.81863,0.34493,0.96341,0.54652,0.31171,0.55461,0.71797,0.81715,0.33938,0.24832,0.69359,0.68546,0.33925,0.77982,0.173,0.36988,0.59184,0.36902,0.1525,6
0.39279,0.30853,0.59114,0.91696,0.032215,0.44244,0.63539,0.089919,0.86211,0.97389,0.41909,0.14434,0.89547,0.54845,0.14907,0.75679,0.36691,0.75461,0.3012,0.97081,0.38537,0.16331,4
0.13309,0.59602,0.21773,0.49357,0.41117,0.17111,0.41388,0.46813,0.96512,0.53095,0.16205,0.79622,0.44795,0.024425,0.83726,0.68523,0.36278,0.92771,0.10874,0.27493,0.91308,0.91891,2
0.41729,0.50107,0.083418,0.47322,0.026807,0.91798,0.71938,0.39086,0.16733,0.77727,0.41799,0.27781,0.33534,0.5827,0.11174,0.88988,0.33221,0.80698,0.69279,0.71802,0.97346,0.11067,5
0.8324,0.61111,0.8052,0.24894,0.35953,0.9455,0.028393,0.75231,0.91592,0.74813,0.86117,0.19343,0.33281,0.4706,0.7222,0.22186,0.44344,0.13991,0.41768,0.08166,0.69281,0.63911,3
0.15721,0.57145,0.17701,0.82038,0.36333,0.95753,0.56899,0.31711,0.53789,0.73634,0.76346,0.3319,0.21172,0.6647,0.67966,0.36256,0.79495,0.19317,0.38853,0.60866,0.40097,0.14985,6
0.39311,0.29978,0.58133,0.90988,0.031742,0.45091,0.64029,0.080084,0.86061,0.97854,0.4118,0.14254,0.88765,0.55955,0.14135,0.75628,0.36614,0.7455,0.3077,0.9696,0.39247,0.163,4
0.83389,0.61091,0.80408,0.25121,0.36163,0.94445,0.028714,0.75219,0.91681,0.74855,0.86218,0.19481,0.33295,0.47241,0.72381,0.22313,0.44268,0.1376,0.41802,0.083696,0.69209,0.64108,3
0.39574,0.30298,0.58857,0.90583,0.033096,0.44781,0.64753,0.088185,0.85496,0.97405,0.41313,0.13699,0.89743,0.55219,0.13573,0.75732,0.35826,0.75473,0.2991,0.97646,0.38245,0.16207,4
0.83356,0.60996,0.80719,0.24902,0.36116,0.9442,0.028712,0.75216,0.91662,0.74971,0.86086,0.19491,0.33313,0.47052,0.72398,0.22225,0.44219,0.13758,0.41952,0.083217,0.69408,0.64036,3
0.83429,0.60908,0.80422,0.24912,0.36028,0.94369,0.029306,0.74931,0.9142,0.74996,0.86252,0.19653,0.33329,0.47039,0.72265,0.22352,0.44371,0.13826,0.41728,0.083922,0.69295,0.64087,3
0.83428,0.61116,0.80537,0.24913,0.36165,0.94317,0.026218,0.75223,0.91454,0.75022,0.8628,0.19575,0.33214,0.47085,0.72244,0.2222,0.44448,0.13967,0.41814,0.083627,0.69249,0.64098,3
0.26096,0.91628,0.044535,0.48416,0.83961,0.11295,0.15763,0.89185,0.17736,0.76832,0.90796,0.46844,0.030484,0.048414,0.68745,0.5655,0.24884,0.9074,0.27673,0.83713,0.094478,0.39008,0
0.13473,0.58331,0.22419,0.49323,0.42137,0.17084,0.41563,0.46877,0.97057,0.53276,0.16346,0.80162,0.44004,0.021891,0.82742,0.69267,0.35652,0.92733,0.11518,0.27232,0.91585,0.91053,2
0.38785,0.30961,0.5774,0.90903,0.030552,0.44822,0.64022,0.079352,0.8536,0.9683,0.41816,0.14343,0.89566,0.55782,0.14531,0.75088,0.35881,0.75616,0.30185,0.97835,0.39214,0.16393,4
0.084575,0.27386,0.80248,0.31337,0.16666,0.16939,0.11318,0.13862,0.21507,0.31071,0.94472,0.49555,0.64191,0.52553,0.36541,0.52832,0.66273,0.69022,0.73199,0.82798,0.57912,0.47042,1
0.41659,0.50208,0.083321,0.47026,0.027036,0.91942,0.71989,0.39045,0.1675,0.77745,0.41713,0.27795,0.33468,0.58129,0.11181,0.89055,0.3312,0.80523,0.69205,0.71787,0.97236,0.11061,5
0.83417,0.61172,0.80386,0.24833,0.35949,0.94454,0.027097,0.75198,0.91682,0.74789,0.86298,0.19412,0.33445,0.47082,0.7222,0.22352,0.44269,0.14,0.41766,0.083295,0.6913,0.63797,3
0.39639,0.3078,0.58926,0.91679,0.020166,0.44923,0.64107,0.088658,0.86279,0.97427,0.41807,0.13688,0.88958,0.55951,0.14071,0.75986,0.35848,0.74691,0.30711,0.97837,0.38438,0.17046,4
0.41549,0.50023,0.083915,0.47137,0.027571,0.91811,0.71934,0.3883,0.16639,0.77548,0.41738,0.27841,0.33339,0.58263,0.1098,0.89057,0.33415,0.8081,0.69467,0.71895,0.97159,0.11034,5
0.1335,0.58212,0.21702,0.50252,0.40868,0.17196,0.4148,0.47925,0.97109,0.53001,0.1626,0.80333,0.44268,0.031058,0.8272,0.69296,0.36325,0.91798,0.11637,0.27319,0.91307,0.91722,2
0.13305,0.5816,0.22487,0.49453,0.42063,0.16455,0.42199,0.46987,0.95486,0.52061,0.16978,0.79674,0.45312,0.024906,0.83544,0.69283,0.35661,0.91741,0.10862,0.28002,0.91327,0.91769,2
0.39465,0.30987,0.58217,0.91796,0.03083,0.44197,0.64861,0.087639,0.86077,0.96914,0.4192,0.1318,0.89008,0.55795,0.14093,0.7557,0.36477,0.75538,0.30086,0.9687,0.38267,0.16436,4
